listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade
ESP0301,Florianopolis-Jurere_Internacional-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,23,2775.93,16,3515.8,2025-10,0.5161,0.3354,16,31,202.94,211.25,8,2025-10-13,0.79,0.0,739.8700000000003,atenção
ISC1511,Sao_Paulo-Republica-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Vila Buarque",0,468,3719.27,86,3089.34,2025-10,0.8387,0.5062,26,31,168.92,141.0,1,2025-10-13,1.2,0.0,-629.9299999999998,ok
JBV173,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1667,5992.17,25,6615.99,2025-10,0.6774,0.5467,21,31,354.33,323.2,5,2025-10-13,0.91,0.0,623.8199999999997,berlinda
JBV179,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,758,7379.98,25,6615.99,2025-10,0.5806,0.5467,18,31,1721.73,386.4,5,2025-10-13,1.12,0.0,-763.9899999999998,ok
MHFA1204,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,448,1219.62,8,1430.68,2025-10,0.2581,0.2063,8,31,180.0,180.0,16,2025-10-13,0.85,0.0,211.06000000000017,berlinda
NWT0805,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,299,3646.76,26,4604.77,2025-10,0.4839,0.5984,15,31,282.6,283.85,13,2025-10-13,0.79,0.0,958.0100000000002,atenção
NWT1222,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,295,5393.51,26,4604.77,2025-10,0.5161,0.5984,16,31,342.9,351.89,9,2025-10-13,1.17,0.0,-788.7399999999998,ok
POL406,Balneario_Camboriu-Centro-apartamento-SUP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,384,5271.74,69,4202.82,2025-10,0.7097,0.3737,22,31,321.23,301.57,7,2025-10-13,1.25,0.0,-1068.92,ok
PSMC003,Camaçari-Monte_Gordo-apartamento-SUP-2Q,Carteira 2,BA,"Camaçari, BA","Camaçari, BA, Guarajuba",0,76,1667.55,20,4357.01,2025-10,0.2258,0.4346,7,31,316.89,317.0,15,2025-10-13,0.38,0.0,2689.46,crítico
RFM0019,Santa_Cruz_Cabralia-Coroa_Vermelha-apartamento-SUP-2Q,Carteira 2,BA,"Santa Cruz Cabrália, BA","Santa Cruz Cabrália, BA, Coroa Vermelha",3,336,1050.8,34,3325.51,2025-10,0.1786,0.4967,5,31,274.4,250.0,13,2025-10-13,0.32,823.1999999999999,2274.71,crítico
ROT1001,Itapema-Meia_Praia-Sul-apartamento-SUP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",1,645,1306.37,28,2477.75,2025-10,0.3333,0.2843,10,31,153.2,162.67,9,2025-10-13,0.53,153.2,1171.38,atenção
RTG208,Florianopolis-Ingleses_Norte-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,1730,1805.7,39,2363.05,2025-10,0.3226,0.3353,10,31,185.3,212.18,17,2025-10-13,0.76,0.0,557.3500000000001,atenção
SOT0202,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,246,3604.8,19,4734.86,2025-10,0.7419,0.4919,23,31,211.83,206.0,4,2025-10-13,0.76,0.0,1130.0599999999995,atenção
VEC120,Bombinhas-Centro-apartamento-SUP-1Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",0,1009,3371.28,24,2034.9,2025-10,0.9355,0.4764,29,31,139.24,225.0,1,2025-10-13,1.66,0.0,-1336.38,ok
VENB504,Porto_Alegre-Cidade_Baixa-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Azenha",0,747,3042.98,30,1834.01,2025-10,0.6452,0.4051,20,31,173.7,156.09,11,2025-10-13,1.66,0.0,-1208.97,ok
VLP0222,Mata_de_Sao_Joao-Praia_do_Forte-apartamento-SUP-1Q,Carteira 2,BA,"Mata de São João, BA","Mata de São João, BA, Açu da Torre",0,649,4732.8,33,3809.38,2025-10,0.8065,0.4097,25,31,274.76,259.5,6,2025-10-13,1.24,0.0,-923.4200000000001,ok
WBU3015,Goiania-Central-apartamento-TOP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",13,201,1659.25,50,1979.56,2025-10,0.5556,0.3584,10,31,196.3,199.0,5,2025-10-13,0.84,2551.9,320.30999999999995,berlinda
BLB0507,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,41,2479.71,196,3002.6,2025-10,0.6129,0.4728,19,31,182.74,204.8,10,2025-10-13,0.83,0.0,522.8899999999999,berlinda
DAL221,Canela-Geral-apartamento-SUP-2Q,Carteira 4,RS,"Canela, RS","Canela, RS, São José",0,138,3455.61,15,2940.57,2025-10,0.5484,0.2449,17,31,251.26,198.0,4,2025-10-13,1.18,0.0,-515.04,ok
EATNR0205,Sao_Paulo-Bela_Vista-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Bela Vista",0,141,3469.98,540,2623.88,2025-10,0.7419,0.483,23,31,180.13,166.4,5,2025-10-13,1.32,0.0,-846.0999999999999,ok
MHF1105,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,448,2865.57,14,2821.64,2025-10,0.6452,0.4442,20,31,183.8,185.86,7,2025-10-13,1.02,0.0,-43.93000000000029,berlinda
MHF1202,Itapema-Canto_Praia-apartamento-TOP-2Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,278,1092.14,10,2321.09,2025-10,0.1613,0.2329,5,31,265.0,265.0,15,2025-10-13,0.47,0.0,1228.95,crítico
NWT0615,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,180,5558.36,26,4604.77,2025-10,0.7742,0.5984,24,31,267.5,258.71,7,2025-10-13,1.21,0.0,-953.5899999999992,ok
ONP1701,Sao_Paulo-Bela_Vista-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Paraíso",0,27,3118.55,540,2623.88,2025-10,0.7419,0.483,23,31,174.09,170.75,4,2025-10-13,1.19,0.0,-494.6700000000001,ok
PGO402,Pocos_de_Caldas-Geral-apartamento-SUP-1Q,Carteira 4,MG,"Poços de Caldas, MG","Poços de Caldas, MG, São Benedito",0,777,2157.92,27,1316.32,2025-10,0.5806,0.3003,18,31,141.22,126.25,8,2025-10-13,1.64,0.0,-841.6000000000001,ok
RFL203,Florianopolis-Jurere_Longe-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,980,1981.29,14,2788.52,2025-10,0.4839,0.2985,15,31,166.2,162.3,10,2025-10-13,0.71,0.0,807.23,atenção
RIE0315,Florianopolis-Ingleses_Norte-apartamento-JR-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",5,442,4481.28,12,2304.17,2025-10,0.6154,0.3333,16,31,268.69,211.6,5,2025-10-13,1.94,1343.45,-2177.1099999999997,ok
RUP0203,Blumenau-Central-apartamento-SUP-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Escola Agrícola",0,371,5471.76,75,8083.5,2025-10,0.5161,0.5255,16,31,394.0,244.13,8,2025-10-13,0.68,0.0,2611.74,atenção
SEM501,Itapema-Praia_Itapema-apartamento-TOP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Morretes",2,756,2443.85,18,3508.08,2025-10,0.5517,0.3988,16,31,184.5,156.73,11,2025-10-13,0.7,369.0,1064.23,atenção
SHC0703,Balneario_Picarras-Geral-apartamento-TOP-2Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, Itajubá II",3,247,4131.73,41,1229.1,2025-10,0.8214,0.2136,23,31,223.17,179.0,3,2025-10-13,3.36,669.51,-2902.6299999999997,meta_subestimada
SIP0709,Salvador-Piata-apartamento-SUP-1Q,Carteira 5,BA,"Salvador, BA","Salvador, BA, Itapuã",16,33,1661.33,19,2034.09,2025-10,0.7333,0.4255,11,31,190.0,190.0,3,2025-10-13,0.82,3040.0,372.76,berlinda
SPT0407,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,420,4612.87,45,5496.92,2025-10,0.4839,0.4945,15,31,367.0,190.0,11,2025-10-13,0.84,0.0,884.0500000000002,berlinda
TAB0140,Garopaba-Centro-casa-JR-3Q,Carteira 6,SC,"Garopaba, SC","Garopaba, SC, Praia da Ferrugem",7,72,1746.88,12,1459.87,2025-10,0.5,0.1419,12,31,224.33,185.13,8,2025-10-13,1.2,1570.3100000000002,-287.0100000000002,ok
VBM1313,Sao_Paulo-Mariana-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Vila Clementino",0,363,1586.56,156,2345.61,2025-10,0.5484,0.4195,17,31,169.5,145.31,13,2025-10-13,0.68,0.0,759.0500000000002,atenção
VDG114,Florianopolis-Ingleses_Norte-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,1149,948.23,37,2051.61,2025-10,0.2258,0.4135,7,31,172.57,166.57,14,2025-10-13,0.46,0.0,1103.38,crítico
VDR0202,Florianopolis-Cachoeira_Bom_Jesus-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",4,385,9034.88,8,7643.75,2025-10,0.7407,0.3463,20,31,544.5,457.6,5,2025-10-13,1.18,2178.0,-1391.1299999999992,ok
VST002,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",0,457,2404.35,33,1488.1,2025-10,0.4194,0.1167,13,31,242.15,187.29,14,2025-10-13,1.62,0.0,-916.25,ok
WSH0208,Curitiba-Batel-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Bigorrilho",2,131,1989.38,194,2510.09,2025-10,0.4138,0.5103,12,31,204.25,209.31,13,2025-10-13,0.79,408.5,520.71,atenção
CZZ0505,Urubici-Geral-apartamento-SUP-1Q,Especial,SC,"Urubici, SC","Urubici, SC, Centro",0,131,3011.89,58,1386.14,2025-10,0.5161,0.1637,16,31,204.12,186.7,10,2025-10-13,2.17,0.0,-1625.7499999999998,meta_subestimada
DRL0103,Bombinhas-Centro-apartamento-SUP-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",0,456,3665.69,33,2277.41,2025-10,0.871,0.2684,27,31,171.3,140.0,2,2025-10-13,1.61,0.0,-1388.2800000000002,ok
ILC3313,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",3,1584,5088.76,16,6783.04,2025-10,0.5714,0.534,16,31,370.69,500.0,9,2025-10-13,0.75,1112.07,1694.2799999999997,atenção
NOR0101,Brasilia-Asa_Norte-apartamento-JR-2Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Norte",1,736,4116.04,13,4432.18,2025-10,0.7,0.5118,21,31,234.24,258.83,6,2025-10-13,0.93,234.24,316.1400000000003,berlinda
OBP0303,Penha-Beto_Carrero-apartamento-MASTER-2Q,Carteira 3,SC,"Penha, SC","Penha, SC, Armação",0,321,5017.71,26,3525.16,2025-10,0.6452,0.2879,20,31,290.1,247.25,4,2025-10-13,1.42,0.0,-1492.5500000000002,ok
PDC001,Ilheus-Sul-apartamento-JR-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Nossa Senhora da Vitória",0,436,2103.2,27,1673.67,2025-10,0.4516,0.282,14,31,175.86,120.08,13,2025-10-13,1.26,0.0,-429.52999999999975,ok
RSR0614,Maceio-Cruz_das_Almas-apartamento-TOP-1Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Cruz das Almas",26,343,1032.4,49,4377.19,2025-10,1.0,0.7124,5,31,226.0,,0,2025-10-13,0.24,5876.0,3344.7899999999995,crítico
TPZ0403,Santa_Cruz_Cabralia-Coroa_Vermelha-apartamento-SUP-2Q,Carteira 2,BA,"Santa Cruz Cabrália, BA","Santa Cruz Cabrália, BA, Coroa Vermelha",0,631,1428.64,34,3325.51,2025-10,0.129,0.4967,4,31,321.55,210.91,11,2025-10-13,0.43,0.0,1896.8700000000001,crítico
TSR0501,Ilheus-Sul-apartamento-SUP-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Nossa Senhora da Vitória",0,44,3139.42,19,2530.45,2025-10,0.5806,0.3809,18,31,212.28,171.83,6,2025-10-13,1.24,0.0,-608.9700000000003,ok
TXP0604,Goiania-Central-apartamento-TOP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,471,617.86,50,1979.56,2025-10,0.129,0.3584,4,31,188.0,174.35,17,2025-10-13,0.31,0.0,1361.6999999999998,crítico
VST009,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",0,457,1470.49,33,1488.1,2025-10,0.2258,0.1167,7,31,254.89,167.92,13,2025-10-13,0.99,0.0,17.6099999999999,berlinda
BPA0103,Sao_Paulo-Bela_Vista-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Bela Vista",2,146,5626.42,211,3066.22,2025-10,0.931,0.5089,27,31,230.93,,0,2025-10-13,1.83,461.86,-2560.2000000000003,ok
BSS0703,Sao_Paulo-Santo_Amaro-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Jardim das Acácias",0,397,1021.48,127,2141.15,2025-10,0.2581,0.4131,8,31,159.13,144.31,16,2025-10-13,0.48,0.0,1119.67,crítico
BVA0601,Sao_Paulo-Republica-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Bela Vista",0,379,1127.2,415,2256.75,2025-10,0.3226,0.4898,10,31,160.6,131.43,14,2025-10-13,0.5,0.0,1129.55,crítico
CAA103,Bombinhas-Centro-apartamento-JR-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",0,1063,2268.62,19,1774.8,2025-10,0.5806,0.182,18,31,151.61,119.45,11,2025-10-13,1.28,0.0,-493.81999999999994,ok
CCR0022,Porto_Seguro-Pataxos-apartamento-SUP-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Praia de Taperapuã",0,131,1361.0,25,3972.05,2025-10,0.1613,0.4986,5,31,350.0,166.21,14,2025-10-13,0.34,0.0,2611.05,crítico
DAC0402,Florianopolis-Estreito-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Estreito",0,167,1268.34,14,1418.57,2025-10,0.3548,0.2578,11,31,130.91,138.29,14,2025-10-13,0.89,0.0,150.23000000000002,berlinda
DON0504,Balneario_Camboriu-Norte-apartamento-SUP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,77,4156.15,20,4462.0,2025-10,0.6452,0.3917,20,31,266.6,239.29,7,2025-10-13,0.93,0.0,305.85000000000036,berlinda
ECM0206,Florianopolis-Lagoa-apartamento-SUP-1Q,Carteira 2,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",0,9,2822.45,19,2725.1,2025-10,0.7097,0.5724,22,31,148.09,163.38,8,2025-10-13,1.04,0.0,-97.34999999999991,berlinda
EII0304,Maceio-Ponta_Verde-apartamento-SUP-1Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Ponta Verde",15,65,503.8,117,3804.6,2025-10,0.25,0.6014,4,31,149.5,157.45,11,2025-10-13,0.13,2242.5,3300.7999999999997,crítico
IFT1208,Itapema-Meia_Praia-Norte-apartamento-TOP-1Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",0,22,2797.76,28,2454.05,2025-10,0.6774,0.4113,21,31,154.29,164.33,9,2025-10-13,1.14,0.0,-343.71000000000004,ok
LGD0205,Florianopolis-Centrao-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,405,3174.78,17,4799.1,2025-10,0.5484,0.3526,17,31,215.35,206.3,10,2025-10-13,0.66,0.0,1624.3200000000002,atenção
LIV0512,Salvador-Graca-apartamento-TOP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",1,89,3299.62,11,1695.08,2025-10,0.7,0.3994,21,31,207.43,200.0,6,2025-10-13,1.95,207.43,-1604.54,ok
NWT1306,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,272,5124.98,26,4604.77,2025-10,0.6774,0.5984,21,31,316.62,327.0,6,2025-10-13,1.11,0.0,-520.2099999999991,ok
NXO2104,Sao_Paulo-Bela_Vista-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Consolação",0,541,3033.28,211,3066.22,2025-10,0.5806,0.5089,18,31,193.22,159.14,7,2025-10-13,0.99,0.0,32.9399999999996,berlinda
PAR0001,Urubici-Geral-casa-TOP-1Q,Carteira 3,SC,"Urubici, SC","Urubici, SC, Arroio do Engenho",3,698,1674.19,91,3148.46,2025-10,0.25,0.2391,7,31,276.0,235.0,10,2025-10-13,0.53,828.0,1474.27,atenção
PSD206,Florianopolis-Jurere_Tradicional-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",3,168,776.0,12,1785.91,2025-10,0.2857,0.3034,8,31,110.25,149.13,15,2025-10-13,0.43,330.75,1009.9100000000001,crítico
PSO0305,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,58,2683.02,16,2153.32,2025-10,0.6129,0.5775,19,31,167.81,160.88,8,2025-10-13,1.25,0.0,-529.6999999999998,ok
PTZ0166,Ilheus-Boa_Vista-apartamento-JR-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Conquista",0,266,594.4,45,1424.35,2025-10,0.1613,0.2921,5,31,132.4,130.2,15,2025-10-13,0.42,0.0,829.9499999999999,crítico
SLC0201,Florianopolis-Rio_Vermelho-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,287,461.79,14,1950.88,2025-10,0.2258,0.5012,7,31,82.43,85.24,17,2025-10-13,0.24,0.0,1489.0900000000001,crítico
SMT0713,Salvador-Boca_do_Rio-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Armação",0,243,1845.26,22,1755.87,2025-10,0.4516,0.4578,14,31,190.86,186.5,12,2025-10-13,1.05,0.0,-89.3900000000001,berlinda
SPJ0304,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,484,3948.08,16,3790.01,2025-10,0.6774,0.4946,21,31,235.05,215.5,8,2025-10-13,1.04,0.0,-158.0699999999997,berlinda
SPT0104,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,560,5025.0,45,5496.92,2025-10,0.4516,0.4945,14,31,516.14,194.25,12,2025-10-13,0.91,0.0,471.9200000000001,berlinda
SPT0107,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,565,4696.55,45,5496.92,2025-10,0.3548,0.4945,11,31,478.82,190.0,11,2025-10-13,0.85,0.0,800.3699999999999,berlinda
VAC5604,Barra_Velha-Tabuleiro-apartamento-TOP-2Q,Carteira 3,SC,"Barra Velha, SC","Barra Velha, SC, Itajuba",4,139,2163.6,21,2206.36,2025-10,0.4444,0.187,12,31,218.67,210.46,13,2025-10-13,0.98,874.68,42.76000000000022,berlinda
BLB1004,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,324,2695.33,196,3002.6,2025-10,0.6452,0.4728,20,31,153.2,196.64,11,2025-10-13,0.9,0.0,307.27,berlinda
BLSA1655,Goiania-Central-apartamento-TOP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Marista",0,656,1861.09,50,1979.56,2025-10,0.3548,0.3584,11,31,221.09,177.36,11,2025-10-13,0.94,0.0,118.47000000000003,berlinda
EEI0303,Barra_Velha-Itajuba-apartamento-SUP-2Q,Carteira 3,SC,"Barra Velha, SC","Barra Velha, SC, Itajubá",0,55,2082.92,9,1267.01,2025-10,0.4839,0.1019,15,31,201.87,128.71,14,2025-10-13,1.64,0.0,-815.9100000000001,ok
ETD0101,Florianopolis-Ingleses_Centro-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,138,1211.28,16,1625.33,2025-10,0.3871,0.3792,12,31,124.42,180.5,12,2025-10-13,0.75,0.0,414.04999999999995,atenção
GET0706,Guara-Geral-apartamento-MASTER-2Q,Especial,DF,"Brasília, DF","Brasília, DF, Zona Industrial",0,57,6112.83,11,4223.9,2025-10,0.7419,0.3607,23,31,346.52,286.0,6,2025-10-13,1.45,0.0,-1888.9300000000003,ok
ITA0304,Salvador-Pituba-apartamento-TOP-1Q,Carteira 5,BA,"Salvador, BA","Salvador, BA, Pituba",0,119,2372.48,64,1962.68,2025-10,0.4839,0.3868,15,31,188.2,166.92,12,2025-10-13,1.21,0.0,-409.79999999999995,ok
MAL0105,Florianopolis-Santo_Antonio_de_Lisboa-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Santo Antonio de Lisboa",0,77,2018.9,13,1772.25,2025-10,0.3226,0.4159,10,31,245.6,184.83,12,2025-10-13,1.14,0.0,-246.6500000000001,ok
MCB0706,Balneario_Picarras-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, Itacolomi",6,351,531.8,37,1161.1,2025-10,0.2,0.1663,5,31,135.0,141.23,13,2025-10-13,0.46,810.0,629.3,crítico
MDC202,Gramado-Geral-apartamento-JR-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Floresta",0,834,703.52,34,2588.37,2025-10,0.129,0.2337,4,31,281.25,268.83,18,2025-10-13,0.27,0.0,1884.85,crítico
NWT0309,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,316,5278.84,26,4604.77,2025-10,0.6452,0.5984,20,31,308.0,288.33,6,2025-10-13,1.15,0.0,-674.0699999999997,ok
NWT0614,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,180,3070.23,26,4604.77,2025-10,0.4194,0.5984,13,31,279.62,319.87,15,2025-10-13,0.67,0.0,1534.5400000000004,atenção
NWT1009,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,168,5748.08,26,4604.77,2025-10,0.6774,0.5984,21,31,341.86,333.38,8,2025-10-13,1.25,0.0,-1143.3099999999995,ok
NWT1502,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,154,5082.71,26,4604.77,2025-10,0.4839,0.5984,15,31,410.84,310.0,6,2025-10-13,1.1,0.0,-477.9399999999996,ok
PSOA0407,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,83,2385.98,16,2153.32,2025-10,0.5161,0.5775,16,31,171.31,154.2,10,2025-10-13,1.11,0.0,-232.65999999999985,ok
RIB0201,Imbituba-Ibiraquera-apartamento-JR-2Q,Carteira 6,SC,"Imbituba, SC","Imbituba, SC, Vila Esperanca",8,71,1136.74,13,599.04,2025-10,0.5217,0.1623,12,31,110.75,324.0,9,2025-10-13,1.9,886.0,-537.7,ok
SJS0002,Florianopolis-Ingleses_Centro-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,342,2089.92,17,1859.49,2025-10,0.6774,0.4318,21,31,122.29,142.0,1,2025-10-13,1.12,0.0,-230.43000000000006,ok
SPT0505,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,491,4488.72,45,5496.92,2025-10,0.3226,0.4945,10,31,472.55,196.85,13,2025-10-13,0.82,0.0,1008.1999999999998,berlinda
VBP1807,Sao_Paulo-Pinheiros-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Pinheiros",1,313,2729.95,247,4102.52,2025-10,0.4333,0.5228,13,31,257.62,207.81,16,2025-10-13,0.67,257.62,1372.5700000000006,atenção
BVA0705,Sao_Paulo-Republica-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP",Sao_Paulo-Republica,0,356,1292.67,415,2256.75,2025-10,0.3871,0.4898,12,31,141.33,131.0,13,2025-10-13,0.57,0.0,964.0799999999999,atenção
BVT0418,Brasilia-Asa_Sul-apartamento-JR-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Lago Norte",0,306,3181.5,208,2353.23,2025-10,0.5161,0.5379,16,31,188.25,186.88,8,2025-10-13,1.35,0.0,-828.27,ok
CNB008,Especial-CNB-casa-TOP-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,560,6503.32,16,5271.12,2025-10,0.3871,0.5012,12,31,652.33,470.09,11,2025-10-13,1.23,0.0,-1232.1999999999998,ok
CND0204,Florianopolis-Praia_Brava-apartamento-JR-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ponta das Canas",5,28,6496.99,50,2761.65,2025-10,0.8846,0.4107,23,31,395.35,274.0,3,2025-10-13,2.35,1976.75,-3735.3399999999997,meta_subestimada
CRM0212,Florianopolis-Canto_da_Lagoa-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canto da Lagoa",0,267,1746.58,13,2861.36,2025-10,0.3226,0.3784,10,31,227.8,213.36,11,2025-10-13,0.61,0.0,1114.7800000000002,atenção
ELF0408,Bombinhas-Bombas-apartamento-SUP-1Q,Especial,SC,"Bombinhas, SC","Bombinhas, SC, José Amândio",9,133,720.63,23,1708.05,2025-10,0.1364,0.2233,3,31,278.67,228.0,11,2025-10-13,0.42,2508.03,987.42,crítico
GDI268,Florianopolis-Canasvieiras_Perto-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,777,0.0,19,1450.14,2025-10,0.0,0.2261,0,31,0.0,129.56,18,2025-10-13,0.0,0.0,1450.14,crítico
