listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade,dias_disponiveis,dias_necessarios,potencial_max,potencial_realista,score_bruto,score_normalizado,faixa_prioridade,score_risco_bruto,status_operacional
SPJ0202,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,485,4680.12,16,4455.71,2025-10,0.9032,0.5519,28,31,205.86,,0,2025-10-17,1.05,0.0,-224.40999999999985,berlinda,0,0.0,,,,2.9702970297029703,Sem Risco,0.0,🟡 Acima sem ação
RGF0711,Salvador-Flamengo-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Itapuã",1,62,3423.13,29,3328.51,2025-10,0.7,0.522,21,31,190.19,170.0,9,2025-10-17,1.03,190.19,-94.61999999999989,berlinda,9,-0.0,4953.13,4494.13,,79.95049504950495,Risco Médio,224.9999999999998,🟡 Acima com risco
CEC0801,Salvador-UFBA-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Ondina",0,82,2217.02,12,2106.6,2025-10,0.5484,0.4101,17,31,165.29,170.58,12,2025-10-17,1.05,0.0,-110.42000000000007,berlinda,12,-0.0,4263.98,3339.5728639999998,,74.75247524752476,Risco Médio,199.99999999999983,🟡 Acima com risco
SPJ0501,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,351,4799.47,16,4455.71,2025-10,0.871,0.5519,27,31,212.52,216.0,4,2025-10-17,1.08,0.0,-343.7600000000002,berlinda,4,-1.0,5663.47,5552.014,,18.564356435643564,Sem Risco,44.44444444444441,🟡 Acima com risco
CET1604,Balneario_Camboriu-Centro-apartamento-TOP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",8,392,4814.43,29,4554.81,2025-10,0.8696,0.4777,20,31,293.75,252.0,3,2025-10-17,1.06,2350.0,-259.6199999999999,berlinda,3,-1.0,5570.43,5471.8476,,16.584158415841586,Sem Risco,42.85714285714282,🟡 Acima com risco
BLS0754,Goiania-Central-apartamento-TOP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Marista",0,15,2465.46,50,2328.99,2025-10,0.5161,0.4418,16,31,191.5,183.17,6,2025-10-17,1.06,0.0,-136.47000000000025,berlinda,6,-0.0,3564.48,3032.664222,,38.613861386138616,Risco Baixo,85.71428571428564,🟡 Acima com risco
VIN202,Florianopolis-Ingleses_Norte-apartamento-SUP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",6,1560,2437.84,20,2422.91,2025-10,0.52,0.2886,13,31,234.0,239.0,9,2025-10-17,1.01,1404.0,-14.930000000000291,berlinda,9,-0.0,4588.84,3556.36,,93.56435643564357,Risco Alto,449.9999999999996,🟡 Acima com risco
PGO0406,Pocos_de_Caldas-Geral-apartamento-SUP-1Q,Carteira 4,MG,"Poços de Caldas, MG","Poços de Caldas, MG, São Benedito",0,384,1658.33,29,1510.48,2025-10,0.4194,0.3677,13,31,152.0,121.8,10,2025-10-17,1.1,0.0,-147.8499999999999,berlinda,10,-1.0,2876.33,2169.1592,,41.83168316831683,Risco Baixo,90.90909090909082,🟡 Acima com risco
TPS101,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,986,3104.27,26,3037.54,2025-10,0.8065,0.6099,25,31,160.08,170.0,2,2025-10-17,1.02,0.0,-66.73000000000002,berlinda,2,-0.0,3444.27,3378.48,,29.7029702970297,Risco Baixo,66.66666666666661,🟡 Acima com risco
NWT0922,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,190,5063.33,26,4859.73,2025-10,0.7419,0.6467,23,31,274.57,261.8,5,2025-10-17,1.04,0.0,-203.60000000000036,berlinda,5,-0.0,6372.33,6034.4771,,47.524752475247524,Risco Baixo,99.99999999999991,🟡 Acima com risco
NWT1004,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,168,5221.52,26,4859.73,2025-10,0.6774,0.6467,21,31,291.19,280.0,2,2025-10-17,1.07,0.0,-361.7900000000009,berlinda,2,-1.0,5781.52,5600.8640000000005,,8.415841584158416,Sem Risco,24.99999999999998,🟡 Acima com risco
SOA0301,Salvador-Boca_do_Rio-apartamento-SUP-2Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",0,240,3632.14,11,3370.25,2025-10,0.6774,0.6447,21,31,201.43,223.29,7,2025-10-17,1.08,0.0,-261.8899999999999,berlinda,7,-1.0,5195.17,4690.936522,,35.64356435643564,Risco Baixo,77.77777777777771,🟡 Acima com risco
UAR301,Itapema-Praia_Centro-apartamento-SUP-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Centro",4,22,3382.94,16,3225.64,2025-10,0.8148,0.3119,22,31,184.73,167.75,4,2025-10-17,1.05,738.92,-157.30000000000018,berlinda,4,-0.0,4053.94,3929.6708,,29.7029702970297,Risco Baixo,66.66666666666661,🟡 Acima com risco
PRY0002,Porto_Seguro-Pataxos-apartamento-SUP-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Taperapuã",4,12,4295.13,25,3972.05,2025-10,0.7778,0.4993,21,31,267.05,202.5,4,2025-10-17,1.08,1068.2,-323.0799999999999,berlinda,4,-1.0,5105.13,4925.148,,18.564356435643564,Sem Risco,44.44444444444441,🟡 Acima com risco
COL102,Bombinhas-Bombas-apartamento-SUP-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Bombas",6,1063,3333.22,15,3270.12,2025-10,1.0,0.3392,25,31,198.0,,0,2025-10-17,1.02,1188.0,-63.09999999999991,berlinda,0,0.0,,,,2.9702970297029703,Sem Risco,0.0,🟡 Acima sem ação
CST0905,Itajai-Centro-apartamento-JR-1Q,Carteira 6,SC,"Itajaí, SC","Itajaí, SC, Centro",3,85,2077.22,13,1958.5,2025-10,0.6786,0.4931,19,31,132.11,129.0,6,2025-10-17,1.06,396.33000000000004,-118.7199999999998,berlinda,6,-0.0,2851.22,2602.4564,,38.613861386138616,Risco Baixo,85.71428571428564,🟡 Acima com risco
DLH0302,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",3,448,5575.71,65,5455.72,2025-10,0.5714,0.4965,16,31,453.56,338.6,5,2025-10-17,1.02,1360.68,-119.98999999999978,berlinda,5,-0.0,7268.71,6543.090200000001,,65.34653465346535,Risco Médio,166.66666666666654,🟡 Acima com risco
EUB1602,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",1,254,3141.97,204,3099.8,2025-10,0.6333,0.5207,19,31,160.05,,0,2025-10-17,1.01,160.05,-42.16999999999962,berlinda,0,0.0,,,,2.9702970297029703,Sem Risco,0.0,🟡 Acima sem ação
LHG1603,Goiania-Central-2-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Oeste",2,341,2778.2,38,2697.79,2025-10,0.5517,0.4365,16,31,219.06,185.83,6,2025-10-17,1.03,438.12,-80.40999999999985,berlinda,6,-0.0,3893.18,3393.334466,,62.37623762376238,Risco Médio,149.9999999999999,🟡 Acima com risco
NWT1316,Especial-NWT-apartamento-MASTER-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,337,7408.37,23,6818.59,2025-10,0.8065,0.7336,25,31,431.4,431.67,3,2025-10-17,1.09,0.0,-589.7799999999997,berlinda,3,-1.0,8703.38,8452.795565,,9.653465346534654,Sem Risco,29.99999999999997,🟡 Acima com risco
CNA001,Especial-CNA-casa-MASTER-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,985,9129.23,25,8435.16,2025-10,0.5484,0.4339,17,31,647.06,448.33,9,2025-10-17,1.08,0.0,-694.0699999999997,berlinda,9,-1.0,13164.199999999999,11342.007548,,47.524752475247524,Risco Baixo,99.99999999999991,🟡 Acima com risco
HOA0704,Salvador-Ondina_Rio_Vermelho-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Ondina",2,70,2548.79,63,2411.06,2025-10,0.6897,0.4778,20,31,168.55,133.0,4,2025-10-17,1.06,337.1,-137.73000000000002,berlinda,4,-1.0,3080.79,2915.7104,,24.00990099009901,Risco Baixo,57.14285714285709,🟡 Acima com risco
GRI1506,Itapema-Praia_Itapema-apartamento-TOP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Morretes",0,22,3548.34,18,3458.01,2025-10,0.8065,0.3961,25,31,174.6,161.5,6,2025-10-17,1.03,0.0,-90.32999999999993,berlinda,6,-0.0,4517.34,4329.8385,,62.37623762376238,Risco Médio,149.9999999999999,🟡 Acima com risco
ILC2412,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",7,1940,6734.41,16,6612.72,2025-10,0.8333,0.5488,20,31,427.4,357.0,3,2025-10-17,1.02,2991.7999999999997,-121.6899999999996,berlinda,3,-0.0,7805.41,7626.8742999999995,,47.524752475247524,Risco Baixo,99.99999999999991,🟡 Acima com risco
VLR802,Florianopolis-Centrao-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,1190,2491.28,61,2297.84,2025-10,0.6129,0.498,19,31,141.89,107.0,2,2025-10-17,1.08,0.0,-193.44000000000005,berlinda,2,-1.0,2705.28,2622.4406000000004,,7.920792079207921,Sem Risco,22.222222222222204,🟡 Acima com risco
BVA0601,Sao_Paulo-Republica-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Bela Vista",0,379,2725.0,424,2504.66,2025-10,0.7097,0.5514,22,31,146.82,130.0,2,2025-10-17,1.09,0.0,-220.34000000000015,berlinda,2,-1.0,2985.0,2909.522,,7.425742574257425,Sem Risco,19.999999999999982,🟡 Acima com risco
DAC0402,Florianopolis-Estreito-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Estreito",0,167,1575.66,15,1562.72,2025-10,0.4516,0.3333,14,31,130.57,121.8,10,2025-10-17,1.01,0.0,-12.940000000000055,berlinda,10,-0.0,2793.66,2125.7088000000003,,94.80198019801979,Risco Alto,499.99999999999955,🟡 Acima com risco
ECM0206,Florianopolis-Lagoa-apartamento-SUP-1Q,Carteira 2,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",0,9,2961.85,20,2916.7,2025-10,0.7419,0.5422,23,31,148.78,179.6,5,2025-10-17,1.02,0.0,-45.15000000000009,berlinda,5,-0.0,3859.85,3628.0762,,65.34653465346535,Risco Médio,166.66666666666654,🟡 Acima com risco
NXO2104,Sao_Paulo-Bela_Vista-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Consolação",2,541,3033.28,555,2905.15,2025-10,0.6207,0.5456,18,31,193.22,150.0,5,2025-10-17,1.04,386.44,-128.1300000000001,berlinda,5,-0.0,3783.28,3498.8050000000003,,47.524752475247524,Risco Baixo,99.99999999999991,🟡 Acima com risco
SMT0713,Salvador-Boca_do_Rio-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Armação",0,243,2146.04,24,2108.85,2025-10,0.5484,0.5748,17,31,180.29,191.83,6,2025-10-17,1.02,0.0,-37.190000000000055,berlinda,6,-0.0,3297.02,2777.237432,,74.75247524752476,Risco Médio,199.99999999999983,🟡 Acima com risco
NWT0619,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,184,4931.86,26,4859.73,2025-10,0.6774,0.6467,21,31,287.71,261.14,7,2025-10-17,1.01,0.0,-72.13000000000011,berlinda,7,-0.0,6759.84,6170.1336519999995,,90.84158415841584,Risco Alto,349.9999999999997,🟡 Acima com risco
NWTB0607,Especial-NWT-apartamento-MASTER-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,175,6989.67,23,6818.59,2025-10,0.6667,0.7336,20,31,451.85,413.14,7,2025-10-17,1.03,451.85,-171.07999999999993,berlinda,7,-0.0,9881.65,8917.753066,,68.31683168316832,Risco Médio,174.99999999999986,🟡 Acima com risco
PSD202,Florianopolis-Jurere_Tradicional-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",5,1959,1794.03,12,1785.91,2025-10,0.6154,0.3167,16,31,147.31,197.25,4,2025-10-17,1.0,736.55,-8.11999999999989,berlinda,4,-0.0,2583.0299999999997,2279.5806,,92.07920792079209,Risco Alto,399.99999999999966,🟡 Acima com risco
RJI022,Ubatuba-Itagua-apartamento-JR-2Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Itaguá",0,723,2611.62,121,2598.01,2025-10,0.5806,0.4056,18,31,189.89,176.75,4,2025-10-17,1.01,0.0,-13.609999999999673,berlinda,4,-0.0,3318.62,3022.1041999999998,,74.75247524752476,Risco Médio,199.99999999999983,🟡 Acima com risco
POR0101,Florianopolis-Ingleses_Norte-apartamento-SUP-4Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",7,331,5481.32,14,5457.35,2025-10,0.7083,0.4247,17,31,410.41,333.67,6,2025-10-17,1.0,2872.8700000000003,-23.969999999999345,berlinda,6,-0.0,7483.34,6899.350766,,96.53465346534654,Risco Alto,599.9999999999995,🟡 Acima com risco
SPJ0401,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,353,4587.63,16,4455.71,2025-10,0.871,0.5519,27,31,199.22,161.0,3,2025-10-17,1.03,0.0,-131.92000000000007,berlinda,3,-0.0,5070.63,5008.323,,33.663366336633665,Risco Baixo,74.99999999999994,🟡 Acima com risco
AGS0642,Bombinhas-Centro-casa-SUP-4Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",14,509,4686.31,25,4532.63,2025-10,0.8824,0.3235,15,31,416.73,,0,2025-10-17,1.03,5834.22,-153.6800000000003,berlinda,0,0.0,,,,2.9702970297029703,Sem Risco,0.0,🟡 Acima sem ação
SPT0109,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,565,5717.29,46,5475.18,2025-10,0.5484,0.5326,17,31,466.59,155.11,9,2025-10-17,1.04,0.0,-242.10999999999967,berlinda,9,-1.0,7113.280000000001,6482.850916,,69.55445544554455,Risco Médio,179.99999999999983,🟡 Acima com risco
RCX1807,Itajai-Praia_Brava-apartamento-MASTER-2Q,Carteira 6,SC,"Itajaí, SC","Itajaí, SC, Praia Brava",0,230,5136.96,12,4925.37,2025-10,0.7419,0.4952,23,31,242.09,270.86,7,2025-10-17,1.04,0.0,-211.59000000000015,berlinda,7,-0.0,7032.98,6543.617238,,59.65346534653465,Risco Médio,139.9999999999999,🟡 Acima com risco
SPJ0204,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",1,336,4900.28,16,4455.71,2025-10,0.7333,0.5519,22,31,199.2,,0,2025-10-17,1.1,199.2,-444.5699999999997,berlinda,0,0.0,,,,2.9702970297029703,Sem Risco,0.0,🟡 Acima sem ação
TVT904,Florianopolis-Centrao-apartamento-MASTER-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,810,4502.54,29,4217.7,2025-10,0.5806,0.4824,18,31,308.11,237.0,3,2025-10-17,1.07,0.0,-284.84000000000015,berlinda,3,-1.0,5213.54,4915.3466,,14.108910891089108,Sem Risco,37.49999999999997,🟡 Acima com risco
VLR403,Florianopolis-Centrao-apartamento-SUP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Centro",1,559,3618.83,113,3457.96,2025-10,0.8667,0.4929,26,31,176.58,160.0,4,2025-10-17,1.05,176.58,-160.8699999999999,berlinda,4,-1.0,4258.83,4173.518,,29.7029702970297,Risco Baixo,66.66666666666661,🟡 Acima com risco
BLS0358,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Marista",0,747,2243.41,152,2199.8,2025-10,0.5161,0.4678,16,31,171.94,144.85,13,2025-10-17,1.02,0.0,-43.60999999999967,berlinda,13,-0.0,4126.46,3215.2521049999996,,93.06930693069307,Risco Alto,433.333333333333,🟡 Acima com risco
CSCA1110,Florianopolis-Ingleses_Norte-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,1387,2055.89,40,1919.3,2025-10,0.4516,0.4315,14,31,162.93,151.5,6,2025-10-17,1.07,0.0,-136.58999999999992,berlinda,6,-0.0,2964.89,2466.3943999999997,,33.663366336633665,Risco Baixo,74.99999999999994,🟡 Acima com risco
RIV101,Florianopolis-Jurere_Tradicional-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,558,6539.7,18,6117.46,2025-10,0.9677,0.4961,30,31,374.27,500.0,1,2025-10-17,1.07,0.0,-422.2399999999998,berlinda,1,-0.0,7039.7,7023.55,,6.435643564356436,Sem Risco,12.49999999999999,🟡 Acima com risco
ECM204,Florianopolis-Lagoa-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",2,1093,3056.94,20,2916.7,2025-10,0.8276,0.5422,24,31,158.63,163.5,2,2025-10-17,1.05,317.26,-140.24000000000024,berlinda,2,-0.0,3383.94,3327.5652,,11.633663366336634,Sem Risco,33.33333333333331,🟡 Acima com risco
MBCA0302,Goiania-Leste-apartamento-TOP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Jardim Goiás",0,176,3750.42,18,3568.91,2025-10,0.8065,0.5117,25,31,223.72,,0,2025-10-17,1.05,0.0,-181.51000000000022,berlinda,0,0.0,,,,2.9702970297029703,Sem Risco,0.0,🟡 Acima sem ação
SHR103,Florianopolis-Novo_Campeche-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",1,930,5533.64,42,5409.22,2025-10,0.8,0.5563,24,31,287.13,,0,2025-10-17,1.02,287.13,-124.42000000000007,berlinda,0,0.0,,,,2.9702970297029703,Sem Risco,0.0,🟡 Acima sem ação
CED0107,Brasilia-Asa_Sul-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Setor Sudoeste",0,34,3703.9,119,3708.08,2025-10,0.6774,0.6854,21,31,206.52,,0,2025-10-17,1.0,0.0,4.179999999999836,berlinda,0,0.0,,,,2.9702970297029703,Sem Risco,0.0,🟡 Acima sem ação
CZZ0504,Urubici-Geral-apartamento-SUP-1Q,Especial,SC,"Urubici, SC","Urubici, SC, Centro",0,195,1657.81,58,1565.72,2025-10,0.3226,0.1754,10,31,185.4,151.92,12,2025-10-17,1.06,0.0,-92.08999999999992,berlinda,12,-0.0,3480.85,2245.9227039999996,,67.07920792079209,Risco Médio,171.42857142857127,🟡 Acima com risco
IAA0503,Recife-Boa_Viagem-apartamento-TOP-1Q,Carteira 2,PE,"Recife, PE","Recife, PE, Boa Viagem",2,567,4716.44,52,4736.44,2025-10,0.8966,0.674,26,31,211.42,213.0,3,2025-10-17,1.0,422.84,20.0,berlinda,3,1.0,5355.44,5289.367399999999,,87.62376237623762,Risco Alto,299.9999999999998,🟡 Acima com risco
TXP0314,Goiania-Central-apartamento-TOP-2Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,722,3333.23,16,3108.24,2025-10,0.3548,0.4214,11,31,316.36,311.25,12,2025-10-17,1.07,0.0,-224.99000000000024,berlinda,12,-0.0,7068.23,4658.408,,62.37623762376238,Risco Médio,149.9999999999999,🟡 Acima com risco
VLO0514,Florianopolis-Jurere_Longe-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,323,4487.02,13,4146.05,2025-10,0.6129,0.4545,19,31,306.95,318.75,4,2025-10-17,1.08,0.0,-340.97000000000025,berlinda,4,-1.0,5762.02,5268.467500000001,,18.564356435643564,Sem Risco,44.44444444444441,🟡 Acima com risco
MOR0402,Florianopolis-Jurere_Tradicional-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",7,660,6637.69,14,6137.53,2025-10,0.7083,0.3846,17,31,570.24,407.86,7,2025-10-17,1.08,3991.6800000000003,-500.15999999999985,berlinda,7,-1.0,9492.71,8659.900666,,35.64356435643564,Risco Baixo,77.77777777777771,🟡 Acima com risco
OKA0221,Florianopolis-Campeche-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",1,169,2284.56,23,2277.15,2025-10,0.4333,0.4726,13,31,219.38,207.67,12,2025-10-17,1.0,219.38,-7.4099999999998545,berlinda,12,-0.0,4776.6,3364.3609319999996,,100.0,Risco Alto,1199.999999999999,🟡 Acima com risco
ILC3105,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1885,6824.64,16,6612.72,2025-10,0.6774,0.5488,21,31,375.9,348.8,5,2025-10-17,1.03,0.0,-211.92000000000007,berlinda,5,-0.0,8568.64,8006.025600000001,,55.940594059405946,Risco Médio,124.99999999999989,🟡 Acima com risco
NFE0708,Curitiba-Centro-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Centro",0,91,2681.64,267,2681.3,2025-10,0.6129,0.5794,19,31,158.89,162.4,10,2025-10-17,1.0,0.0,-0.33999999999969077,berlinda,10,-0.0,4305.639999999999,3676.9896,,99.00990099009901,Risco Alto,999.9999999999991,🟡 Acima com risco
CFA0508,Florianopolis-Centrao-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",1,19,2423.5,61,2297.84,2025-10,0.8333,0.498,25,31,122.04,90.0,2,2025-10-17,1.05,122.04,-125.65999999999985,berlinda,2,-1.0,2603.5,2573.494,,11.633663366336634,Sem Risco,33.33333333333331,🟡 Acima com risco
MDR102,Florianopolis-Ingleses_Norte-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",1,1092,5565.02,11,5240.95,2025-10,0.6,0.3654,18,31,387.78,277.14,7,2025-10-17,1.06,387.78,-324.0700000000006,berlinda,7,-1.0,7505.0,6729.008000000001,,43.06930693069307,Risco Baixo,99.9999999999999,🟡 Acima com risco
NWT0503,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,334,5261.42,26,4859.73,2025-10,0.7097,0.6467,22,31,287.73,284.25,4,2025-10-17,1.08,0.0,-401.6900000000005,berlinda,4,-1.0,6398.42,6068.3489,,18.564356435643564,Sem Risco,44.44444444444441,🟡 Acima com risco
CVKB0006,São_Miguel_dos_Milagres-Geral-apartamento-SUP-1Q,Carteira 2,AL,"São Miguel dos Milagres, AL","São Miguel dos Milagres, AL, Centro",2,377,4058.58,16,4001.08,2025-10,0.6897,0.5294,20,31,252.0,220.4,5,2025-10-17,1.01,504.0,-57.5,berlinda,5,-0.0,5160.58,4818.6294,,83.16831683168317,Risco Alto,249.99999999999977,🟡 Acima com risco
NWT1013,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,154,5247.3,26,4859.73,2025-10,0.6774,0.6467,21,31,310.71,283.4,5,2025-10-17,1.08,0.0,-387.5700000000006,berlinda,5,-1.0,6664.3,6207.1758,,22.524752475247524,Risco Baixo,55.55555555555551,🟡 Acima com risco
BSO0105,Itajai-Praia_Brava-apartamento-SUP-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Praia dos Amores",0,167,3070.98,12,3016.83,2025-10,0.8065,0.4947,25,31,152.92,133.17,6,2025-10-17,1.02,0.0,-54.15000000000009,berlinda,6,-0.0,3870.0,3715.38963,,74.75247524752476,Risco Médio,199.99999999999983,🟡 Acima com risco
MBI022,Pocos_de_Caldas-Geral-apartamento-SUP-3Q,Carteira 4,MG,"Poços de Caldas, MG","Poços de Caldas, MG, Jardim Bandeirantes",0,733,1468.08,8,1338.22,2025-10,0.2258,0.1981,7,31,244.29,203.2,10,2025-10-17,1.1,0.0,-129.8599999999999,berlinda,10,-0.0,3500.08,1926.9055999999998,,41.83168316831683,Risco Baixo,90.90909090909082,🟡 Acima com risco
TCO1115,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,49,1924.46,74,1785.91,2025-10,0.5161,0.4699,16,31,145.94,125.0,13,2025-10-17,1.08,0.0,-138.54999999999995,berlinda,13,-1.0,3549.46,2763.1225,,60.64356435643564,Risco Médio,144.44444444444431,🟡 Acima com risco
JRR410,Florianopolis-Jurere_Tradicional-apartamento-MASTER-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",1,1323,5186.9,19,4824.6,2025-10,0.7,0.4972,21,31,315.14,284.33,6,2025-10-17,1.08,315.14,-362.2999999999993,berlinda,6,-1.0,6892.879999999999,6381.085999999999,,29.7029702970297,Risco Baixo,66.66666666666661,🟡 Acima com risco
SKC0414,Maceio-Jatiuca-apartamento-TOP-1Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Jatiúca",0,237,4339.35,39,4082.55,2025-10,0.9355,0.7041,29,31,190.83,140.0,1,2025-10-17,1.06,0.0,-256.8000000000002,berlinda,1,-1.0,4479.35,4470.320000000001,,6.9306930693069315,Sem Risco,14.285714285714272,🟡 Acima com risco
MHF1601,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,449,2821.1,15,2695.9,2025-10,0.6129,0.4676,19,31,173.11,166.0,12,2025-10-17,1.05,0.0,-125.19999999999982,berlinda,12,-0.0,4813.1,4041.9968,,74.75247524752476,Risco Médio,199.99999999999983,🟡 Acima com risco
SCO0011,Florianopolis-Campeche-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,188,1462.07,16,1371.07,2025-10,0.4194,0.3278,13,31,112.37,112.86,7,2025-10-17,1.07,0.0,-91.0,berlinda,7,-0.0,2252.09,1793.404388,,40.099009900990104,Risco Baixo,87.49999999999993,🟡 Acima com risco
