listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade,dias_disponiveis,dias_necessarios,potencial_max,potencial_realista,score_bruto,score_normalizado,faixa_prioridade,status_operacional
JTL001,Florianopolis-Jurere_Longe-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,464,982.86,20,1104.76,2025-10,0.2903,0.2995,9,31,120.89,121.17,12,2025-10-13,0.89,0.0,121.89999999999998,berlinda,12,2.0,2436.9,1404.967812,6.68499176291683,45.808966861598435,Média,🟢 Abaixo viável
SPJ0104,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,485,3802.92,16,3790.01,2025-10,0.8387,0.4946,26,31,187.12,290.0,5,2025-10-13,1.0,0.0,-12.909999999999854,berlinda,5,-0.0,5252.92,5019.035,-0.987833805187838,25.146198830409354,Média,🟡 Acima com risco
VNV0801,Itapema-Praia_Centro-apartamento-TOP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Tabuleiro dos Oliveiras",0,29,2891.23,19,3485.69,2025-10,0.6452,0.3204,20,31,175.85,161.45,11,2025-10-13,0.83,0.0,594.46,berlinda,11,4.0,4667.18,4037.07294,6.88354149393664,46.978557504873294,Média,🟢 Abaixo viável
ADC0205,Florianopolis-Cachoeira_Bom_Jesus-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",0,229,4803.75,21,5101.78,2025-10,0.6452,0.4032,20,31,296.95,379.57,7,2025-10-13,0.94,0.0,298.02999999999975,berlinda,7,1.0,7460.74,6518.039948,22.17328993018121,93.95711500974659,Crítico,🟢 Abaixo viável
ILC3105,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1885,6340.96,16,6783.04,2025-10,0.6129,0.534,19,31,372.86,325.6,5,2025-10-13,0.93,0.0,442.0799999999999,berlinda,5,2.0,7968.96,7338.7612,10.610378827192527,65.69200779727096,Alta,🟢 Abaixo viável
LHD0706,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,455,1724.49,148,1757.19,2025-10,0.3871,0.3938,12,31,192.33,223.42,12,2025-10-13,0.98,0.0,32.700000000000045,berlinda,12,1.0,4405.53,2762.320584,4.157680159800596,35.4775828460039,Média,🟢 Abaixo viável
NFE0708,Curitiba-Centro-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Centro",0,91,2164.16,254,2312.64,2025-10,0.4839,0.5056,15,31,160.33,170.19,16,2025-10-13,0.94,0.0,148.48000000000002,berlinda,16,1.0,4887.2,3481.839056,10.926824408468244,67.64132553606238,Alta,🟢 Abaixo viável
NWT0423,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,306,4602.51,26,4604.77,2025-10,0.5806,0.5984,18,31,286.78,280.0,11,2025-10-13,1.0,0.0,2.2600000000002183,berlinda,11,1.0,7682.51,6390.758,0.13742271600971626,27.680311890838205,Média,🟡 Acima com risco
PZO0907,Ilheus-Sul-apartamento-SUP-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Nossa Senhora da Vitória",0,267,2467.7,19,2530.45,2025-10,0.4839,0.3809,15,31,193.87,187.73,11,2025-10-13,0.98,0.0,62.75,berlinda,11,1.0,4532.73,3466.9680169999997,4.655321187931001,36.25730994152047,Média,🟢 Abaixo viável
VLP0109,Mata_de_Sao_Joao-Praia_do_Forte-apartamento-SUP-2Q,Carteira 2,BA,"Mata de São João, BA","Mata de São João, BA, Praia do Forte",0,329,4606.17,31,5474.53,2025-10,0.5806,0.3889,18,31,311.61,269.11,9,2025-10-13,0.84,0.0,868.3599999999997,berlinda,9,4.0,7028.16,6012.377394,10.671434789835835,66.08187134502924,Alta,🟢 Abaixo viável
ADC105,Florianopolis-Cachoeira_Bom_Jesus-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",0,1052,5185.03,21,5101.78,2025-10,0.6129,0.4032,19,31,344.11,396.4,5,2025-10-13,1.02,0.0,-83.25,berlinda,5,-0.0,7167.03,6399.797799999999,-6.4683894640694035,14.619883040935672,Baixa,🟡 Acima com risco
CTA022,Florianopolis-Praia_Brava-apartamento-SUP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Praia Brava",7,1364,4819.06,21,5255.36,2025-10,0.9583,0.3407,23,31,247.3,,0,2025-10-13,0.92,1731.1000000000001,436.2999999999993,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável
CVI0012,Mata_de_Sao_Joao-Praia_do_Forte-apartamento-JR-1Q,Carteira 2,BA,"Mata de São João, BA","Mata de São João, BA, Praia do Forte",2,134,3057.92,30,2924.62,2025-10,0.6207,0.2926,18,31,200.44,210.7,10,2025-10-13,1.05,400.88,-133.30000000000018,berlinda,10,-0.0,5164.92,4365.7349,-9.603404886788725,8.966861598440545,Baixa,🟡 Acima com risco
EAN503,Balneario_Camboriu-Centro-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,1034,3032.06,43,3089.75,2025-10,0.6774,0.3618,21,31,188.72,245.38,8,2025-10-13,0.98,0.0,57.690000000000055,berlinda,8,1.0,4995.1,4361.8232960000005,4.5815914556193915,36.06237816764132,Média,🟢 Abaixo viável
ILC2203,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",7,1940,7414.44,16,6783.04,2025-10,0.75,0.534,18,31,508.11,374.5,2,2025-10-13,1.09,3556.77,-631.3999999999996,berlinda,2,-1.0,8163.44,7976.19,34.860372340425506,99.22027290448344,Crítico,🟡 Acima com risco
LAR0406,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Vila Suiça",7,650,4425.26,65,5313.94,2025-10,0.5417,0.4859,13,31,486.54,402.0,7,2025-10-13,0.83,3405.78,888.6799999999994,berlinda,7,3.0,7239.26,5949.6038,22.409571805477654,94.54191033138402,Crítico,🟢 Abaixo viável
PST1409,Florianopolis-Itacorubi-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Itacorubi",3,12,2655.85,23,2972.31,2025-10,0.5357,0.4408,15,31,188.5,174.75,8,2025-10-13,0.89,565.5,316.46000000000004,berlinda,8,2.0,4053.85,3404.7586,9.302761993197212,60.23391812865497,Alta,🟢 Abaixo viável
SIR0501,Itapema-Praia_Itapema-apartamento-TOP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Morretes",5,370,3849.1,18,3508.08,2025-10,0.9231,0.3988,24,31,240.5,145.0,1,2025-10-13,1.1,1202.5,-341.02,berlinda,1,-2.0,3994.1,3982.9494999999997,7.047715559508335,47.758284600389864,Média,🟡 Acima com risco
VNT1011,Sao_Paulo-Pompeia-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Perdizes",0,139,2295.87,63,2249.53,2025-10,0.4194,0.3576,13,31,214.38,147.7,10,2025-10-13,1.02,0.0,-46.33999999999969,berlinda,10,-0.0,3772.87,2915.3238,-3.0425991207051934,20.2729044834308,Média,🟡 Acima com risco
BMR0004,Porto_Seguro-Pataxos-casa-JR-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Loteamento Village I",0,351,2958.86,15,3086.66,2025-10,0.4516,0.5316,14,31,261.64,165.86,7,2025-10-13,0.96,0.0,127.79999999999973,berlinda,7,1.0,4119.88,3483.176632,6.867263644197921,46.783625730994146,Média,🟢 Abaixo viável
CAS0031,Florianopolis-Estreito-apartamento-SUP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Coqueiros",4,223,2129.06,12,1946.5,2025-10,0.4815,0.3333,13,31,164.07,158.55,11,2025-10-13,1.09,656.28,-182.55999999999995,berlinda,11,-1.0,3873.11,2968.820075,14.870222450552273,82.06627680311891,Crítico,🟡 Acima com risco
JRR410,Florianopolis-Jurere_Tradicional-apartamento-MASTER-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",1,1323,4641.36,19,5241.92,2025-10,0.6333,0.4653,19,31,314.21,345.63,8,2025-10-13,0.89,314.21,600.5600000000004,berlinda,8,2.0,7406.4,6392.459832,19.799191212380208,90.83820662768031,Crítico,🟢 Abaixo viável
NWT0504,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,194,4037.58,26,4604.77,2025-10,0.5484,0.5984,17,31,281.72,324.4,10,2025-10-13,0.88,0.0,567.1900000000005,berlinda,10,2.0,7281.58,5816.589599999999,19.97889536285202,91.03313840155946,Crítico,🟢 Abaixo viável
SKC0414,Maceio-Jatiuca-apartamento-TOP-1Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Jatiúca",0,237,3906.81,39,4000.95,2025-10,0.8387,0.6443,26,31,193.12,165.75,4,2025-10-13,0.98,0.0,94.13999999999987,berlinda,4,1.0,4569.8099999999995,4462.8681,3.899999999999992,34.30799220272904,Média,🟢 Abaixo viável
TPS104,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,974,2764.16,26,2834.75,2025-10,0.8065,0.5829,25,31,149.68,154.25,4,2025-10-13,0.98,0.0,70.59000000000015,berlinda,4,1.0,3381.16,3261.7704999999996,3.8410821060058282,34.1130604288499,Média,🟢 Abaixo viável
FRE2112,Sao_Paulo-Pinheiros-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Pinheiros",0,14,2724.03,374,3167.21,2025-10,0.4839,0.4923,15,31,209.89,172.0,7,2025-10-13,0.86,0.0,443.17999999999984,berlinda,7,3.0,3928.03,3306.6456000000003,8.02251403180296,53.021442495126706,Alta,🟢 Abaixo viável
ILC4202,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1316,8924.23,28,8686.5,2025-10,0.7742,0.718,24,31,473.79,502.5,4,2025-10-13,1.03,0.0,-237.72999999999956,berlinda,4,-0.0,10934.23,10480.372,-13.752296667242247,5.847953216374268,Baixa,🟡 Acima com risco
MHF0806,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,467,2321.66,14,2821.64,2025-10,0.4839,0.4442,15,31,184.53,186.09,11,2025-10-13,0.82,0.0,499.98,berlinda,11,3.0,4368.65,3312.198461,10.991394862562197,68.03118908382066,Alta,🟢 Abaixo viável
