listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade,dias_disponiveis,dias_necessarios,potencial_max,potencial_realista,score_bruto,score_normalizado,faixa_prioridade,status_operacional,score_risco_bruto
EEI0303,Barra_Velha-Itajuba-apartamento-SUP-2Q,Carteira 3,SC,"Barra Velha, SC","Barra Velha, SC, Itajubá",0,86,1335.92,12,1410.0,2025-11,0.2667,0.1484,8,30,230.25,189.11,19,2025-11-03,0.95,0.0,74.07999999999993,berlinda,19,1.0,4929.01,2294.197103,9.935651631205664,31.25,Média,🟢 Abaixo viável,
MAL0105,Florianopolis-Santo_Antonio_de_Lisboa-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Santo Antonio de Lisboa",0,108,2045.43,11,2504.66,2025-11,0.3,0.3919,9,30,265.11,250.22,18,2025-11-03,0.82,0.0,459.2299999999998,berlinda,18,2.0,6549.39,3396.618,22.938947921075105,86.875,Crítico,🟢 Abaixo viável,
MBR0108,Maceio-Jatiuca-apartamento-JR-2Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Ponta Verde",0,26,2856.62,27,3299.32,2025-11,0.7,0.487,21,30,184.1,187.33,9,2025-11-03,0.87,0.0,442.7000000000003,berlinda,9,3.0,4542.59,4036.799,8.37859427599223,18.4375,Baixa,🟢 Abaixo viável,
NWT0309,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,347,4125.96,35,4545.08,2025-11,0.5,0.472,15,30,342.4,289.21,14,2025-11-03,0.91,0.0,419.1199999999999,berlinda,14,2.0,8174.9,6150.43,13.334605243472057,51.5625,Alta,🟢 Abaixo viável,
NLUG0001,São_Miguel_dos_Milagres-Geral-casa-TOP-3Q,Carteira 2,AL,"Passo de Camaragibe, AL","Passo de Camaragibe, AL, Praia do Marceneiro",2,274,6756.99,19,6910.07,2025-11,0.3929,0.4252,11,30,692.27,3200.0,17,2025-11-03,0.98,1384.54,153.07999999999993,berlinda,17,1.0,61156.99,28130.75,70.89016464377347,99.6875,Crítico,🟢 Abaixo viável,
NWT0913,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,214,3714.6,35,4545.08,2025-11,0.5,0.472,15,30,331.4,285.33,12,2025-11-03,0.82,0.0,830.48,berlinda,12,3.0,7138.5599999999995,5426.58,17.378561609476616,71.25,Alta,🟢 Abaixo viável,
BCL402,Ilheus-Pontal-apartamento-TOP-1Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Pontal",0,661,1616.61,34,1705.22,2025-11,0.3,0.2229,9,30,209.0,182.11,18,2025-11-03,0.95,0.0,88.61000000000013,berlinda,18,1.0,4894.59,2600.004,9.463158478084953,26.5625,Média,🟢 Abaixo viável,
ILC2413,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",13,1139,6049.77,16,7488.19,2025-11,0.7647,0.4706,13,30,557.46,462.33,3,2025-11-03,0.81,7246.9800000000005,1438.4199999999992,berlinda,3,4.0,7436.76,7110.401253,22.202452081210527,84.6875,Crítico,🟠 Abaixo precisa esforço,
IPT0141,Balneario_Camboriu-Centro-apartamento-TOP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",3,453,4136.11,26,4832.67,2025-11,0.5926,0.3826,16,30,289.94,308.5,14,2025-11-03,0.86,869.8199999999999,696.5600000000004,berlinda,14,3.0,8455.11,6695.5494,14.821948667437818,58.12500000000001,Alta,🟢 Abaixo viável,
RSA025,Florianopolis-Canasvieiras_Perto-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,208,1593.7,42,1971.66,2025-11,0.3,0.3351,9,30,198.78,179.3,20,2025-11-03,0.81,0.0,377.96000000000004,berlinda,20,3.0,5179.7,2669.5,11.45705108047703,41.25,Média,🟢 Abaixo viável,
SPJ0101,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,211,4939.0,19,5610.79,2025-11,0.6667,0.5559,20,30,328.15,241.3,10,2025-11-03,0.88,0.0,671.79,berlinda,10,3.0,7352.0,6547.7471000000005,9.630427978947704,28.125,Média,🟢 Abaixo viável,
IFT1304,Itapema-Meia_Praia-Norte-apartamento-TOP-1Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",0,248,2603.49,24,2714.64,2025-11,0.4333,0.2925,13,30,242.62,224.07,15,2025-11-03,0.96,0.0,111.15000000000009,berlinda,15,1.0,5964.539999999999,4059.8329649999996,9.17446899036337,25.0,Média,🟢 Abaixo viável,
IHD0101,Florianopolis-Jurere_Longe-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,39,6225.8,16,7660.43,2025-11,0.5,0.5285,15,30,476.67,481.67,15,2025-11-03,0.81,0.0,1434.63,berlinda,15,3.0,13450.85,9838.325,30.068731220049006,93.125,Crítico,🟢 Abaixo viável,
NWT1123,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,121,4459.13,35,4545.08,2025-11,0.3667,0.472,11,30,301.06,287.91,11,2025-11-03,0.98,0.0,85.94999999999982,berlinda,11,1.0,7626.14,5620.472567000001,5.4445388199987566,9.0625,Baixa,🟢 Abaixo viável,
OAG0507,Sao_Paulo-Pinheiros-apartamento-TOP-1Q,Carteira 4_sys-price,SP,"São Paulo, SP","São Paulo, SP, Cerqueira César",1,155,3754.79,267,4387.41,2025-11,0.4828,0.4901,14,30,330.0,243.69,13,2025-11-03,0.86,330.0,632.6199999999999,berlinda,13,3.0,6922.76,5284.285916,11.71254170455918,42.5,Média,🟢 Abaixo viável,
SKL0905,Penha-Praia-apartamento-SUP-2Q,Carteira 6,SC,"Penha, SC","Penha, SC, Armação",0,52,3064.03,48,3553.4,2025-11,0.5333,0.3831,16,30,241.06,215.69,13,2025-11-03,0.86,0.0,489.3699999999999,berlinda,13,3.0,5868.0,4559.3872010000005,9.90152298268325,30.9375,Média,🟢 Abaixo viável,
EGI001,Imbituba-Praia_do_Rosa-casa-TOP-3Q,Carteira 6,SC,"Imbituba, SC","Imbituba, SC, Ibiraquera",7,779,2985.21,21,3669.64,2025-11,0.3478,0.2758,8,30,482.25,359.54,13,2025-11-03,0.81,3375.75,684.4299999999998,berlinda,13,2.0,7659.2300000000005,4610.834156,33.529169373562524,95.0,Crítico,🟢 Abaixo viável,
RUP1005,Blumenau-Central-apartamento-SUP-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Escola Agrícola",1,492,745.86,50,856.57,2025-11,0.2069,0.1654,6,30,147.5,137.45,20,2025-11-03,0.87,147.5,110.71000000000004,berlinda,20,1.0,3494.86,1314.6281,17.76514412132109,74.375,Alta,🟢 Abaixo viável,
VBX1518,Sao_Paulo-Vila_Olimpia-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Vila Olímpia",0,352,5703.46,98,5971.64,2025-11,0.4333,0.4502,13,30,487.38,340.07,15,2025-11-03,0.96,0.0,268.1800000000003,berlinda,15,1.0,10804.51,7913.744965,15.272181946667935,61.875,Alta,🟢 Abaixo viável,
CSD0101,Bombinhas-Bombas-apartamento-SUP-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Bombas",8,368,2875.18,17,2896.39,2025-11,0.4545,0.3512,10,30,374.3,220.27,11,2025-11-03,0.99,2994.4,21.210000000000036,berlinda,11,1.0,5298.15,3976.419865,1.6130171351233804,0.625,Baixa,🟢 Abaixo viável,
CSE0102,Florianopolis-Canasvieiras_Meio-apartamento-SUP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",6,423,3605.0,26,4356.14,2025-11,0.5,0.3179,12,30,350.92,719.0,10,2025-11-03,0.83,2105.52,751.1400000000003,berlinda,10,2.0,10795.0,7200.0,61.98947462661901,99.375,Crítico,🟢 Abaixo viável,
JBV207,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",1,422,8400.57,32,9873.54,2025-11,0.5517,0.5651,16,30,677.33,572.82,11,2025-11-03,0.85,677.33,1472.9700000000012,berlinda,11,3.0,14701.59,11876.842734,28.485111905152582,92.1875,Crítico,🟢 Abaixo viável,
NWT0305,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,232,3815.29,35,4545.08,2025-11,0.3667,0.472,11,30,390.82,316.36,11,2025-11-03,0.84,0.0,729.79,berlinda,11,3.0,7295.25,5091.391332,16.93232861321106,69.375,Alta,🟢 Abaixo viável,
EJO0403,Florianopolis-Centrao-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,393,1823.34,67,2150.88,2025-11,0.3333,0.3865,10,30,226.4,160.95,20,2025-11-03,0.85,0.0,327.5400000000002,berlinda,20,3.0,5042.34,2896.2326999999996,8.169921613479138,18.125,Baixa,🟢 Abaixo viável,
MGI025,Porto_Seguro-Pitinga-casa-SUP-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Arraial DAjuda",2,207,4471.46,8,4846.78,2025-11,0.25,0.2357,7,30,642.86,602.0,18,2025-11-03,0.92,1285.72,375.3199999999997,berlinda,18,1.0,15307.46,7180.46,46.61706122415291,97.8125,Crítico,🟢 Abaixo viável,
RTL0302,Itapema-Canto_Praia-apartamento-JR-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Centro",0,409,2151.52,13,2579.11,2025-11,0.5667,0.2022,17,30,217.06,164.77,13,2025-11-03,0.83,0.0,427.59000000000015,berlinda,13,3.0,4293.530000000001,3365.397067,9.105725657300392,23.75,Média,🟢 Abaixo viável,
VLO0504,Florianopolis-Jurere_Longe-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",4,358,6275.98,16,7660.43,2025-11,0.5385,0.5285,14,30,524.14,491.75,12,2025-11-03,0.82,2096.56,1384.4500000000007,berlinda,12,3.0,12176.98,9453.6685,29.62424161132818,92.8125,Crítico,🟢 Abaixo viável,
LGR204,Florianopolis-Ingleses_Centro-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,1044,2219.22,12,2557.7,2025-11,0.5667,0.4207,17,30,149.94,169.42,12,2025-11-03,0.87,0.0,338.48,berlinda,12,2.0,4252.26,3371.3437679999997,11.210322086249368,39.0625,Média,🟢 Abaixo viável,
MHF1108,Itapema-Canto_Praia-apartamento-TOP-2Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",2,456,2123.48,10,2423.39,2025-11,0.3214,0.2478,9,30,269.92,269.93,15,2025-11-03,0.88,539.84,299.90999999999985,berlinda,15,2.0,6172.43,3424.81253,16.702781289846037,68.4375,Alta,🟢 Abaixo viável,
NWT0706,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,185,3814.18,35,4545.08,2025-11,0.5,0.472,15,30,281.33,318.25,12,2025-11-03,0.84,0.0,730.9000000000001,berlinda,12,3.0,7633.18,5723.68,17.05939352735999,70.0,Alta,🟢 Abaixo viável,
NWT1021,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,199,4404.42,35,4545.08,2025-11,0.5862,0.472,17,30,296.94,290.9,10,2025-11-03,0.97,296.94,140.65999999999985,berlinda,10,1.0,7313.42,6109.6758,9.0027005025214,23.4375,Média,🟢 Abaixo viável,
BPM0909,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,12,2648.15,195,2712.93,2025-11,0.5667,0.4447,17,30,182.47,237.23,13,2025-11-03,0.98,0.0,64.77999999999975,berlinda,13,1.0,5732.139999999999,4395.847133,5.6646354310652836,9.375,Baixa,🟢 Abaixo viável,
NWT0918,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,219,4521.72,35,4545.08,2025-11,0.6667,0.472,20,30,273.4,321.22,9,2025-11-03,0.99,0.0,23.359999999999673,berlinda,9,1.0,7412.700000000001,6449.136366000001,1.650949862268628,0.9375,Baixa,🟢 Abaixo viável,
RGP302,Florianopolis-Jurere_Tradicional-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,571,5420.87,27,6624.43,2025-11,0.6333,0.5017,19,30,355.68,258.33,9,2025-11-03,0.82,0.0,1203.5600000000004,berlinda,9,5.0,7745.84,6893.273501,9.38694060621065,25.624999999999996,Média,🟢 Abaixo viável,
URA0015,Porto_Seguro-Urbano-casa-JR-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Paraíso dos Pataxós",0,702,1963.14,16,2394.0,2025-11,0.4,0.3201,12,30,175.75,164.13,15,2025-11-03,0.82,0.0,430.8599999999999,berlinda,15,3.0,4425.09,2947.92,9.846428822055135,30.312499999999996,Média,🟢 Abaixo viável,
EJF0702,Balneario_Camboriu-Intermediario-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",8,689,2562.25,55,2596.14,2025-11,0.5909,0.2766,13,30,248.38,218.22,9,2025-11-03,0.99,1987.04,33.88999999999987,berlinda,9,1.0,4526.23,3722.765782,2.848642908317722,3.75,Baixa,🟢 Abaixo viável,
BDR523,Florianopolis-Lagoa-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",3,1284,2009.36,23,2256.32,2025-11,0.4444,0.4355,12,30,204.08,195.2,15,2025-11-03,0.89,612.24,246.96000000000026,berlinda,15,2.0,4937.36,3310.5631999999996,10.682569848248487,35.625,Média,🟢 Abaixo viável,
JBV165,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,464,7113.46,25,7947.66,2025-11,0.5667,0.4701,17,30,545.65,455.5,12,2025-11-03,0.9,0.0,834.1999999999998,berlinda,12,2.0,12579.46,10211.0422,23.90502990817422,88.4375,Crítico,🟢 Abaixo viável,
NWT1307,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,145,3669.38,35,4545.08,2025-11,0.4333,0.472,13,30,363.23,296.53,17,2025-11-03,0.81,0.0,875.6999999999998,berlinda,17,3.0,8710.39,5853.649633,19.04413277654078,76.875,Alta,🟢 Abaixo viável,
NWT0910,Especial-NWT-apartamento-MASTER-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,221,5171.81,26,5361.2,2025-11,0.3333,0.5855,10,30,600.0,600.0,18,2025-11-03,0.96,0.0,189.38999999999942,berlinda,18,1.0,15971.810000000001,8771.45,21.195627844512355,82.8125,Crítico,🟢 Abaixo viável,
RGF0711,Salvador-Flamengo-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Itapuã",0,93,2400.87,27,2876.83,2025-11,0.5,0.3919,15,30,197.8,206.62,13,2025-11-03,0.83,0.0,475.96000000000004,berlinda,13,3.0,5086.93,3743.8999999999996,11.394817119306092,40.625,Média,🟢 Abaixo viável,
CTS0203,Florianopolis-Itacorubi-apartamento-SUP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Itacorubi",2,107,2070.78,15,2102.22,2025-11,0.3214,0.3889,9,30,300.22,263.0,18,2025-11-03,0.99,600.44,31.4399999999996,berlinda,18,1.0,6804.780000000001,3592.2876000000006,3.9333276250820064,5.9375,Baixa,🟢 Abaixo viável,
CZZ0504,Urubici-Geral-apartamento-SUP-1Q,Especial,SC,"Urubici, SC","Urubici, SC, Centro",0,226,1276.52,49,1538.22,2025-11,0.1333,0.1338,4,30,230.0,203.24,21,2025-11-03,0.83,0.0,261.70000000000005,berlinda,21,2.0,5544.5599999999995,1845.449732,17.28878443915695,70.9375,Alta,🟢 Abaixo viável,
MHFB0705,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,255,2114.18,9,2579.11,2025-11,0.4667,0.2266,14,30,172.86,198.4,15,2025-11-03,0.82,0.0,464.9300000000003,berlinda,15,3.0,5090.18,3503.0792,11.921698053462897,42.8125,Média,🟢 Abaixo viável,
TXP0314,Goiania-Central-apartamento-TOP-2Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,753,1342.3,13,1668.15,2025-11,0.1667,0.2333,5,30,300.0,323.5,24,2025-11-03,0.8,0.0,325.85000000000014,berlinda,24,2.0,9106.3,2636.5588,31.595622396067508,93.75,Crítico,🟢 Abaixo viável,
STCY201,Florianopolis-Cachoeira_Bom_Jesus-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",0,562,774.4,11,895.39,2025-11,0.1667,0.1299,5,30,170.6,162.41,22,2025-11-03,0.86,0.0,120.99000000000001,berlinda,22,1.0,4347.42,1370.022434,21.945728565206224,83.4375,Crítico,🟢 Abaixo viável,
ACB0202,Florianopolis-Cachoeira_Bom_Jesus-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus Leste",4,198,2202.44,14,2740.23,2025-11,0.3846,0.2637,10,30,290.79,273.2,10,2025-11-03,0.8,1163.16,537.79,berlinda,10,2.0,4934.4400000000005,3253.1672,26.808740142250837,91.25,Crítico,🟢 Abaixo viável,
AIR1507,Porto_Alegre-Menino_Deus-apartamento-TOP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Praia de Belas",0,639,1556.4,24,1761.58,2025-11,0.1333,0.2958,4,30,420.75,333.0,23,2025-11-03,0.88,0.0,205.17999999999984,berlinda,23,1.0,9215.4,2577.3447,38.78616923443723,97.5,Crítico,🟢 Abaixo viável,
TDC0109,Mata_de_Sao_Joao-Praia_Imbassai-apartamento-TOP-2Q,Carteira 2,BA,"Mata de São João, BA","Mata de São João, BA, Imbassaí",0,9,2540.67,12,2622.91,2025-11,0.3667,0.2382,11,30,281.82,313.0,19,2025-11-03,0.97,0.0,82.23999999999978,berlinda,19,1.0,8487.67,4721.4349,9.813954729670455,30.0,Média,🟢 Abaixo viável,
CPN0303,Florianopolis-Centrao-apartamento-TOP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,176,4900.67,23,5187.97,2025-11,0.5,0.3895,15,30,429.53,344.27,15,2025-11-03,0.94,0.0,287.3000000000002,berlinda,15,1.0,10064.72,7482.695,19.065023699057637,77.1875,Alta,🟢 Abaixo viável,
RLZ0301,Florianopolis-Itacorubi-apartamento-TOP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Itacorubi",0,156,2265.1,10,2816.59,2025-11,0.3333,0.2,10,30,299.4,336.75,20,2025-11-03,0.8,0.0,551.4900000000002,berlinda,20,2.0,9000.1,4509.8755,32.96792531039308,94.6875,Crítico,🟢 Abaixo viável,
SMT0529,Salvador-Boca_do_Rio-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Armação",0,212,2288.52,13,2847.5,2025-11,0.5,0.4886,15,30,198.0,224.58,12,2025-11-03,0.8,0.0,558.98,berlinda,12,3.0,4983.48,3636.0,14.69543206321334,57.49999999999999,Alta,🟢 Abaixo viável,
VST028,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",1,176,1388.12,42,1530.85,2025-11,0.2069,0.1234,6,30,235.5,187.39,18,2025-11-03,0.91,235.5,142.73000000000002,berlinda,18,1.0,4761.139999999999,2085.997838,17.47145357154522,72.1875,Alta,🟢 Abaixo viável,
CLR0211,Brasilia-Vila_Planalto-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Norte",0,128,2226.25,62,2629.36,2025-11,0.3,0.3803,9,30,295.17,289.78,18,2025-11-03,0.85,0.0,403.1100000000001,berlinda,18,2.0,7442.289999999999,3791.062,22.21324120698573,85.0,Crítico,🟢 Abaixo viável,
JMA006,Florianopolis-Jurere_Longe-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,779,1645.14,31,2028.1,2025-11,0.3333,0.4085,10,30,194.4,172.16,19,2025-11-03,0.81,0.0,382.9599999999998,berlinda,19,3.0,4916.18,2735.377632,10.836151011620068,36.25,Média,🟢 Abaixo viável,
PSOA1103,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,101,1419.91,12,1751.85,2025-11,0.2667,0.2595,8,30,211.5,184.2,20,2025-11-03,0.81,0.0,331.9399999999998,berlinda,20,2.0,5103.91,2402.4328,17.45107971572908,71.5625,Alta,🟢 Abaixo viável,
RMM0318,Florianopolis-Ingleses_Centro-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,591,1808.56,22,2087.56,2025-11,0.4,0.2901,12,30,215.33,222.61,18,2025-11-03,0.87,0.0,279.0,berlinda,18,2.0,5815.540000000001,3411.352,14.875785606162221,58.4375,Alta,🟢 Abaixo viável,
CAP0302,Gramado-Carniel-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Carniel",0,690,6782.13,101,8350.4,2025-11,0.6333,0.5694,19,30,460.42,451.36,11,2025-11-03,0.81,0.0,1568.2699999999995,berlinda,11,4.0,11747.09,9926.439168,21.19222873155777,82.5,Crítico,🟢 Abaixo viável,
MGI0068,Porto_Seguro-Pitinga-casa-TOP-3Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Alto da Pitinga",2,54,2958.48,10,3094.67,2025-11,0.1429,0.1947,4,30,1105.0,800.0,21,2025-11-03,0.96,2210.0,136.19000000000005,berlinda,21,1.0,19758.48,5359.200000000001,35.20633864030738,96.25,Crítico,🟢 Abaixo viável,
NWT0710,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,186,4056.18,35,4545.08,2025-11,0.5,0.472,15,30,352.43,280.0,6,2025-11-03,0.89,0.0,488.9000000000001,berlinda,6,2.0,5736.18,4896.18,15.059360891337453,60.62499999999999,Alta,🟢 Abaixo viável,
RHE201,Bombinhas-Mariscal-casa-JR-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Morrinhos",3,575,1493.98,15,1839.44,2025-11,0.4815,0.3028,13,30,147.85,166.0,12,2025-11-03,0.81,443.54999999999995,345.46000000000004,berlinda,12,3.0,3485.98,2453.1279999999997,10.391996114759563,34.6875,Média,🟢 Abaixo viável,
RVG0207,Florianopolis-Ingleses_Norte-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses Norte",4,201,3016.26,46,3271.44,2025-11,0.5,0.244,13,30,289.85,249.55,11,2025-11-03,0.92,1159.4,255.17999999999984,berlinda,11,2.0,5761.31,4388.785,9.732742920548743,28.749999999999996,Média,🟢 Abaixo viável,
SHA0104,Balneario_Picarras-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, Centro",10,45,1156.22,47,1274.96,2025-11,0.45,0.1633,9,30,163.67,128.55,11,2025-11-03,0.91,1636.6999999999998,118.74000000000001,berlinda,11,1.0,2570.2700000000004,1792.5425,11.972161479575835,43.75,Média,🟢 Abaixo viável,
ELLC0000,Ilheus-Sul-apartamento-SUP-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Nossa Senhora da Vitória",3,67,1378.26,30,1557.2,2025-11,0.2222,0.2303,6,30,270.33,146.44,18,2025-11-03,0.89,810.99,178.94000000000005,berlinda,18,2.0,4014.1800000000003,1963.961424,8.413811199589007,18.75,Baixa,🟢 Abaixo viável,
FML202,Florianopolis-Canasvieiras_Perto-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",8,638,2840.11,13,3406.37,2025-11,0.5909,0.3868,13,30,284.31,291.22,9,2025-11-03,0.83,2274.48,566.2599999999998,berlinda,9,2.0,5461.09,4388.847082,24.20556739285514,89.0625,Crítico,🟢 Abaixo viável,
NWT0504,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,225,3993.04,35,4545.08,2025-11,0.5,0.472,15,30,309.47,290.47,15,2025-11-03,0.88,0.0,552.04,berlinda,15,2.0,8350.09,6171.5650000000005,17.640070009768806,73.4375,Alta,🟢 Abaixo viável,
SDR002,Florianopolis-Lagoa-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",2,1575,2047.2,23,2256.32,2025-11,0.5714,0.4355,16,30,182.94,210.36,11,2025-11-03,0.91,365.88,209.12000000000012,berlinda,11,1.0,4361.16,3369.396744,19.49656218976033,79.0625,Alta,🟢 Abaixo viável,
JBV232,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1093,9719.1,32,9873.54,2025-11,0.6667,0.5651,20,30,644.85,485.0,8,2025-11-03,0.98,0.0,154.4400000000005,berlinda,8,1.0,13599.1,12305.896,7.586276046888983,15.0,Baixa,🟢 Abaixo viável,
NWT0817,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,186,3647.7,35,4545.08,2025-11,0.5,0.472,15,30,298.4,285.83,12,2025-11-03,0.8,0.0,897.3800000000001,berlinda,12,4.0,7077.66,5362.68,14.108559442298045,55.00000000000001,Alta,🟢 Abaixo viável,
SHT1701,Aguas_Claras-Geral-apartamento-JR-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Águas Claras",0,344,1379.57,77,1568.67,2025-11,0.2667,0.4094,8,30,183.88,180.42,19,2025-11-03,0.88,0.0,189.10000000000014,berlinda,19,2.0,4807.549999999999,2293.812266,10.874633288072065,36.5625,Média,🟢 Abaixo viável,
SPJ0105,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,516,5075.31,19,5610.79,2025-11,0.5667,0.5559,17,30,342.05,250.33,9,2025-11-03,0.9,0.0,535.4799999999996,berlinda,9,3.0,7328.280000000001,6352.068099,7.963626536251277,16.5625,Baixa,🟢 Abaixo viável,
CON1206,Porto_Alegre-PUC_RS-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Partenon",0,162,982.86,16,1000.02,2025-11,0.2333,0.2054,7,30,164.86,146.14,21,2025-11-03,0.98,0.0,17.159999999999968,berlinda,21,1.0,4051.7999999999997,1698.8437020000001,2.50771224575508,3.4375000000000004,Baixa,🟢 Abaixo viável,
