listing,group_name,num_listing_blocked,n_days_status,listing_fat,n_competitors,meta_value,year_month,to_listings,to_competitors,days_occupied,total_days
TVT1008,Florianopolis-Centrao-apartamento-MASTER-1Q,0,528,4787.09,41,3426.33,2025-09,0.8,0.51,24,30
TXP0505,Goiania-Central-apartamento-SUP-1Q,1,711,3194.47,140,2762.08,2025-09,0.7241,0.6003,21,30
TXP1405,Goiania-Central-apartamento-SUP-1Q,0,686,3275.23,140,2762.08,2025-09,0.8667,0.6003,26,30
ABY40002,Sao_Paulo-Pompeia-apartamento-SUP-1Q,2,18,1883.87,64,3067.19,2025-09,0.5,0.5586,14,30
CNB010,Especial-CNB-casa-TOP-1Q,1,530,7029.44,14,5600.08,2025-09,0.4138,0.6068,12,30
CNT303,Florianopolis-UFSC-apartamento-SUP-1Q,0,578,3013.48,41,2601.66,2025-09,0.9667,0.5824,29,30
CZZ0503,Urubici-Geral-apartamento-SUP-1Q,0,185,3375.11,53,2228.74,2025-09,0.6,0.2369,18,30
ELF0304,Bombinhas-Bombas-apartamento-SUP-1Q,0,111,1580.25,20,1429.7,2025-09,0.3,0.2367,9,30
ELF0405,Bombinhas-Bombas-apartamento-SUP-1Q,0,124,1921.55,20,1429.7,2025-09,0.4,0.2367,12,30
ELF0502,Bombinhas-Bombas-apartamento-SUP-1Q,1,126,3359.31,20,1429.7,2025-09,0.6897,0.2367,20,30
ELU0211,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,2,13,3136.36,17,3641.82,2025-09,0.7857,0.4394,22,30
IPC0901,Balneario_Camboriu-Centro-apartamento-TOP-3Q,7,6,3040.6,41,3163.06,2025-09,0.6957,0.3731,16,30
MCA0609,Balneario_Picarras-Geral-casa-JR-2Q,0,284,404.12,13,2055.99,2025-09,0.1333,0.5145,4,30
MHF1201,Itapema-Canto_Praia-apartamento-TOP-1Q,0,248,2547.77,14,993.99,2025-09,0.7333,0.3113,22,30
MPL0004,Brasilia-Asa_Norte-apartamento-JR-1Q,0,196,1647.0,154,2673.24,2025-09,0.4,0.7119,12,30
NRA0490,Balneario_Picarras-Geral-apartamento-JR-3Q,1,279,1758.94,47,984.93,2025-09,0.4483,0.1926,13,30
NVM0010,Porto_Seguro-Pataxos-apartamento-SUP-2Q,0,140,2208.4,18,2877.46,2025-09,0.5333,0.5277,16,30
NWT0502,Especial-NWT-apartamento-TOP-1Q,1,304,3679.19,34,4405.55,2025-09,0.5517,0.6132,16,30
ONE0407,Salvador-Piata-apartamento-SUP-1Q,0,5,1884.43,16,2472.57,2025-09,0.5667,0.6,17,30
PSO0705,Penha-Beto_Carrero-apartamento-SUP-1Q,0,73,2284.09,20,1865.2,2025-09,0.6667,0.5162,20,30
PSO0801,Penha-Beto_Carrero-apartamento-SUP-1Q,0,41,2879.68,20,1865.2,2025-09,0.7667,0.5162,23,30
PSOB0707,Penha-Beto_Carrero-apartamento-SUP-1Q,0,81,2612.3,20,1865.2,2025-09,0.7333,0.5162,22,30
REK0002,Penha-Beto_Carrero-casa-JR-1Q,0,5,350.68,19,1197.1,2025-09,0.1333,0.4202,4,30
RGP208,Florianopolis-Jurere_Tradicional-apartamento-JR-2Q,0,1423,1964.45,11,3166.63,2025-09,0.5333,0.438,16,30
RME047,Curitiba-Merces-apartamento-TOP-1Q,0,140,1081.44,24,3209.54,2025-09,0.3,0.5438,9,30
RRC0206,Florianopolis-Ribeirao-apartamento-SUP-1Q,0,348,2703.42,29,1679.83,2025-09,0.8667,0.4468,26,30
RVL1183,Bombinhas-Mariscal-casa-JR-2Q,0,815,2115.91,16,952.0,2025-09,0.9333,0.2035,28,30
SDS104,Gramado-Geral-apartamento-SUP-2Q,0,431,3851.45,114,2330.35,2025-09,0.7667,0.2912,23,30
SHC0506,Balneario_Picarras-Geral-apartamento-TOP-3Q,0,95,4142.33,16,2552.06,2025-09,0.8,0.2535,24,30
SSG0317,Florianopolis-UFSC-apartamento-TOP-1Q,1,258,1901.71,15,1825.82,2025-09,0.4138,0.524,12,30
TDE0587,Florianopolis-Campeche-apartamento-SUP-2Q,3,362,3315.5,36,1882.91,2025-09,0.8519,0.4511,23,30
TPS306,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,1,934,2509.81,17,3512.48,2025-09,0.7931,0.4916,23,30
TRA0014,Camaçari-Monte_Gordo-apartamento-TOP-2Q,1,321,1136.33,22,4998.43,2025-09,0.1724,0.5592,5,30
VST016,Especial-VST-casa-TOP-1Q,0,62,3440.96,35,2529.48,2025-09,0.4,0.1819,12,30
BLS1354,Goiania-Central-apartamento-SUP-1Q,4,143,2449.66,140,2762.08,2025-09,0.6538,0.6003,17,30
CAR0206,Itajai-Centro-apartamento-SUP-1Q,0,102,2688.22,23,1964.02,2025-09,0.8333,0.525,25,30
CEG0202,Florianopolis-Jurere_Longe-apartamento-SUP-1Q,12,462,1917.89,16,2917.35,2025-09,0.8889,0.5348,16,30
DNL0602,Itapema-Meia_Praia-Norte-apartamento-MASTER-2Q,30,270,0.0,12,3604.27,2025-09,,0.3061,0,30
ILC3413,Especial-ILC-hotel-JR-1Q,0,1910,6129.06,15,4134.37,2025-09,0.8333,0.5328,25,30
JBA202,Florianopolis-Jurere_Tradicional-apartamento-JR-2Q,0,1910,2200.89,11,3166.63,2025-09,0.6333,0.438,19,30
LHG1603,Goiania-Central-2-apartamento-SUP-1Q,0,311,2735.5,36,3068.43,2025-09,0.8,0.5089,24,30
NWT1316,Especial-NWT-apartamento-MASTER-1Q,0,307,6390.52,23,6251.18,2025-09,0.8,0.7372,24,30
OSH,Florianopolis-Jurere_Internacional-apartamento-TOP-2Q,0,222,4141.4,17,5839.5,2025-09,0.6333,0.5051,19,30
RAH1019,Florianopolis-Centrao-apartamento-JR-1Q,0,186,2476.97,67,2394.45,2025-09,0.8667,0.585,26,30
SOT0303,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,0,202,3077.48,17,3641.82,2025-09,0.7667,0.4394,23,30
TCO1117,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,2,369,2713.28,76,1965.48,2025-09,0.9643,0.587,27,30
TXP0609,Goiania-Central-apartamento-SUP-1Q,2,700,2813.52,140,2762.08,2025-09,0.7857,0.6003,22,30
UPS1002,Porto_Belo-Geral-apartamento-SUP-3Q,0,38,1841.89,20,2520.42,2025-09,0.3667,0.3052,11,30
VTD0302,Florianopolis-UFSC-apartamento-SUP-1Q,2,76,2520.01,41,2601.66,2025-09,0.5357,0.5824,15,30
BAB0202,Florianopolis-Ingleses_Praia-apartamento-SUP-1Q,0,307,1652.39,21,2459.16,2025-09,0.5,0.5783,15,30
CGS0002,Brasilia-Asa_Norte-apartamento-SUP-2Q,0,131,5360.7,36,2813.83,2025-09,1.0,0.711,30,30
CZZ0402,Urubici-Geral-apartamento-SUP-1Q,0,146,3838.04,53,2228.74,2025-09,0.7667,0.2369,23,30
ILC1211,Especial-ILC-hotel-JR-1Q,0,1910,5131.81,15,4134.37,2025-09,0.7667,0.5328,23,30
JAS0001,Florianopolis-Lagoa-apartamento-JR-1Q,1,110,1695.74,22,1476.18,2025-09,0.6207,0.5225,18,30
NPZ093,Sao_Paulo-Moema-apartamento-TOP-1Q,3,493,4891.36,93,4289.6,2025-09,0.9259,0.7089,25,30
PVE0302,Guarapari-Nova_Guarapari-apartamento-JR-2Q,0,222,1844.19,19,1313.89,2025-09,0.6,0.1783,18,30
RJH0101,Camaçari-Itacimirim-apartamento-TOP-2Q,1,214,2518.89,28,7153.39,2025-09,0.4483,0.5336,13,30
SHC0801,Balneario_Picarras-Geral-apartamento-TOP-3Q,6,14,2146.11,16,2552.06,2025-09,0.5417,0.2535,13,30
TCO1215,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,6,501,1931.47,76,1965.48,2025-09,0.7917,0.587,19,30
VDO102,Florianopolis-Rio_Tavares-casa-JR-2Q,8,615,0.0,21,2063.29,2025-09,0.0,0.5189,0,30
VLR403,Florianopolis-Centrao-apartamento-SUP-1Q,0,529,2270.46,115,2909.04,2025-09,0.7,0.523,21,30
VTD0704,Florianopolis-UFSC-apartamento-SUP-1Q,4,77,3440.14,41,2601.66,2025-09,0.9615,0.5824,25,30
ZUC0703,Balneario_Camboriu-Longe-apartamento-SUP-2Q,1,104,3587.17,10,2784.71,2025-09,0.7931,0.4151,23,30
CNA012,Especial-CNA-casa-MASTER-1Q,3,955,12760.94,24,9143.68,2025-09,0.8519,0.5133,23,30
CSP0407,Sao_Paulo-Bela_Vista-apartamento-TOP-1Q,3,252,6165.98,212,4043.15,2025-09,0.8148,0.6725,22,30
DAL207,Canela-Geral-apartamento-SUP-2Q,0,159,3120.86,13,3073.6,2025-09,0.6667,0.3177,20,30
DMS0107,Gramado-Centro-apartamento-TOP-2Q,3,102,1636.98,58,4406.4,2025-09,0.1111,0.4483,3,30
ELF0503,Bombinhas-Bombas-apartamento-SUP-1Q,0,117,2402.6,20,1429.7,2025-09,0.5333,0.2367,16,30
IAA1002,Recife-Boa_Viagem-apartamento-TOP-1Q,0,537,4152.05,52,4926.59,2025-09,0.8667,0.7285,26,30
IER0305,Salvador-Ondina_Rio_Vermelho-apartamento-JR-1Q,0,7,2422.12,60,2253.07,2025-09,0.6667,0.6129,20,30
IFT1802,Itapema-Meia_Praia-Norte-apartamento-TOP-1Q,0,311,2642.68,23,1858.91,2025-09,0.9333,0.3237,28,30
MGI024,Porto_Seguro-Pitinga-casa-TOP-3Q,5,675,12094.85,7,3441.41,2025-09,0.84,0.1961,21,30
MHF1807,Itapema-Canto_Praia-apartamento-TOP-1Q,0,258,1699.48,14,993.99,2025-09,0.4667,0.3113,14,30
NDE0003,Florianopolis-Campeche-apartamento-SUP-1Q,0,145,2080.77,21,1528.3,2025-09,0.6667,0.4219,20,30
NWT1008,Especial-NWT-apartamento-TOP-1Q,0,137,6211.84,34,4405.55,2025-09,0.8,0.6132,24,30
NWT1113,Especial-NWT-apartamento-TOP-1Q,0,227,4158.61,34,4405.55,2025-09,0.6,0.6132,18,30
NWT1419,Especial-NWT-apartamento-TOP-1Q,1,248,6669.74,34,4405.55,2025-09,0.9655,0.6132,28,30
OBS0201,Itapema-Meia_Praia-Sul-apartamento-JR-2Q,0,90,1326.16,12,1512.15,2025-09,0.5,0.4286,15,30
OKA105,Florianopolis-Campeche-apartamento-SUP-1Q,0,980,1926.71,21,1528.3,2025-09,0.5333,0.4219,16,30
PRA0304,Florianopolis-Ingleses_Norte-apartamento-TOP-2Q,0,658,0.0,15,3778.68,2025-09,0.0,0.4498,0,30
RLU0302,Gramado-Carniel-apartamento-TOP-3Q,0,46,6295.41,15,7017.6,2025-09,0.7,0.388,21,30
SOA0205,Salvador-Boca_do_Rio-apartamento-SUP-1Q,7,318,2489.16,24,2364.31,2025-09,0.8696,0.6295,20,30
TCO0712,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,1,494,2643.3,76,1965.48,2025-09,0.931,0.587,27,30
TPS209,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,0,936,2221.28,17,3512.48,2025-09,0.5667,0.4916,17,30
VEC213,Bombinhas-Centro-apartamento-SUP-1Q,0,976,2136.69,22,1925.25,2025-09,0.9333,0.4397,28,30
VLE005,Bombinhas-Mariscal-apartamento-JR-2Q,0,1433,560.67,21,1716.81,2025-09,0.1,0.2651,3,30
VRA404,Florianopolis-Centrao-apartamento-SUP-3Q,0,399,4544.97,21,5344.85,2025-09,0.7,0.5626,21,30
BEH2209,Goiania-Central-apartamento-SUP-1Q,0,707,2550.65,140,2762.08,2025-09,0.6667,0.6003,20,30
BSO0104,Itajai-Praia_Brava-apartamento-SUP-1Q,1,137,1870.8,15,1844.31,2025-09,0.6552,0.52,19,30
DBR0805,Itapema-Praia_Itapema-apartamento-TOP-2Q,0,607,3995.98,17,2389.33,2025-09,0.9333,0.3908,28,30
DLH0202,Gramado-Centro-apartamento-TOP-2Q,2,272,6777.73,58,4406.4,2025-09,0.8214,0.4483,23,30
DPR0001,Balneario_Camboriu-Sul-apartamento-JR-1Q,0,206,2075.61,27,1554.28,2025-09,0.7333,0.4951,22,30
DSH1702,Itapema-Praia_Itapema-apartamento-SUP-2Q,2,259,2574.41,9,1858.91,2025-09,0.8571,0.2615,24,30
EMT203,Cabo_Frio-Centro-apartamento-SUP-1Q,2,711,2946.91,52,2778.39,2025-09,0.8571,0.6127,24,30
EPC025,Florianopolis-Jurere_Longe-apartamento-SUP-2Q,0,144,4621.08,14,3200.25,2025-09,1.0,0.364,30,30
EVA0301,Florianopolis-Centrao-apartamento-SUP-1Q,0,339,2909.9,115,2909.04,2025-09,0.7667,0.523,23,30
ILC2314,Especial-ILC-hotel-JR-1Q,0,1461,7119.3,15,4134.37,2025-09,0.9,0.5328,27,30
JBV306,Especial-JBV-hotel-JR-1Q,0,1532,6401.1,25,4134.37,2025-09,0.8333,0.5455,25,30
JBV327,Especial-JBV-hotel-TOP-1Q,0,1759,9768.28,31,7153.6,2025-09,0.9,0.7461,27,30
LES106,Florianopolis-Jurere_Longe-apartamento-SUP-3Q,6,390,4200.53,14,3584.98,2025-09,0.7917,0.4071,19,30
LIV1411,Salvador-Graca-apartamento-TOP-1Q,1,199,3705.78,10,2506.32,2025-09,0.8966,0.5488,26,30
LVR0003,Campos_do_Jordao-Capivari_Centro-apartamento-SUP-2Q,0,138,3442.6,38,3404.67,2025-09,0.3667,0.2884,11,30
NVM0009,Porto_Seguro-Pataxos-apartamento-SUP-2Q,0,140,2577.8,18,2877.46,2025-09,0.5667,0.5277,17,30
PRV0404,Salvador-Barra-apartamento-JR-1Q,1,145,2867.31,108,2510.26,2025-09,0.7586,0.5868,22,30
PSO0902,Penha-Beto_Carrero-apartamento-SUP-1Q,0,60,3499.92,20,1865.2,2025-09,0.9667,0.5162,29,30
SOA0907,Salvador-Boca_do_Rio-apartamento-SUP-1Q,0,360,2545.36,24,2364.31,2025-09,0.8667,0.6295,26,30
SSL0211,Florianopolis-UFSC-apartamento-TOP-2Q,5,129,3365.04,18,1569.37,2025-09,0.44,0.3962,11,30
STU309,Florianopolis-UFSC-apartamento-TOP-1Q,1,798,3814.39,15,1825.82,2025-09,0.7931,0.524,23,30
TRS0002,Penha-Beto_Carrero-casa-JR-1Q,0,103,1259.86,19,1197.1,2025-09,0.3667,0.4202,11,30
TXP0304,Goiania-Central-apartamento-SUP-1Q,3,696,2757.71,140,2762.08,2025-09,0.7037,0.6003,19,30
TXP1305,Goiania-Central-apartamento-SUP-1Q,1,684,3368.77,140,2762.08,2025-09,0.8966,0.6003,26,30
VTR0033,Balneario_Camboriu-Centro-apartamento-JR-2Q,0,68,3749.48,39,2313.28,2025-09,0.9333,0.4048,28,30
ATE0302,Goiania-Universitario-apartamento-JR-1Q,15,39,1477.02,106,2110.75,2025-09,1.0,0.5938,15,30
CIE0101,Florianopolis-Jurere_Longe-apartamento-JR-1Q,0,304,1990.48,28,1059.5,2025-09,0.7667,0.409,23,30
CVE402,Guarapari-Praia_do_Morro-apartamento-JR-3Q,8,559,1548.84,32,2043.5,2025-09,0.5455,0.4254,12,30
EGC001,Urubici-Geral-casa-SUP-1Q,4,711,2177.25,50,2204.92,2025-09,0.6154,0.23,16,30
ESD143,Balneario_Camboriu-Sul-apartamento-SUP-2Q,0,839,4174.25,50,2301.74,2025-09,0.8667,0.3777,26,30
FLT0011,Florianopolis-Centrao-apartamento-SIM-1Q,0,150,2299.45,14,853.48,2025-09,0.9333,0.3537,28,30
GGE203,Florianopolis-Ingleses_Norte-apartamento-TOP-2Q,0,544,3523.31,15,3778.68,2025-09,0.6667,0.4498,20,30
IBY1613,Sao_Paulo-Moema-apartamento-TOP-1Q,2,208,4202.83,93,4289.6,2025-09,0.7857,0.7089,22,30
MHF1106,Itapema-Canto_Praia-apartamento-TOP-1Q,0,178,2074.25,14,993.99,2025-09,0.5333,0.3113,16,30
MHF1504,Itapema-Canto_Praia-apartamento-TOP-1Q,2,252,3401.84,14,993.99,2025-09,0.8571,0.3113,24,30
MHF1602,Itapema-Canto_Praia-apartamento-TOP-2Q,0,383,4260.05,12,2364.02,2025-09,0.8,0.2853,24,30
NWT0919,Especial-NWT-apartamento-TOP-1Q,0,153,4882.77,34,4405.55,2025-09,0.8667,0.6132,26,30
NXO0603,Sao_Paulo-Bela_Vista-apartamento-TOP-1Q,4,383,3903.81,212,4043.15,2025-09,0.6923,0.6725,18,30
OKA131,Florianopolis-Campeche-apartamento-SUP-1Q,0,1012,2843.56,21,1528.3,2025-09,0.8,0.4219,24,30
PKS0205,Guara-Geral-apartamento-SUP-1Q,0,192,3356.47,30,3814.65,2025-09,0.8333,0.7089,25,30
PVG0501,Itajai-Praia_Brava-apartamento-SUP-2Q,0,255,3616.36,12,2051.85,2025-09,0.7333,0.3245,22,30
RAL203,Florianopolis-Ingleses_Centro-apartamento-JR-2Q,2,618,1916.53,15,924.59,2025-09,0.6786,0.4248,19,30
RNC0202,Florianopolis-Campeche-apartamento-SUP-1Q,0,110,440.8,21,1528.3,2025-09,0.1333,0.4219,4,30
ADV306,Maceio-Cruz_das_Almas-apartamento-SUP-1Q,0,571,2306.75,67,2941.43,2025-09,0.7667,0.6564,23,30
AIA2200,Barra_Velha-Tabuleiro-casa-JR-3Q,4,577,2051.22,9,1927.04,2025-09,0.8462,0.2871,22,30
ATB2014,Sao_Paulo-Brooklin-apartamento-SUP-1Q,0,152,1909.23,119,3505.65,2025-09,0.4333,0.6346,13,30
CMR204,Florianopolis-Itacorubi-apartamento-TOP-1Q,3,539,2127.02,25,1825.82,2025-09,0.5556,0.4818,15,30
DLH0303,Gramado-Centro-apartamento-TOP-2Q,1,460,5762.29,58,4406.4,2025-09,0.7586,0.4483,22,30
ELK0101,Florianopolis-UFSC-apartamento-JR-3Q,7,273,2287.51,9,2421.45,2025-09,0.5652,0.5108,13,30
ILC2309,Especial-ILC-hotel-TOP-1Q,0,761,7359.45,27,7153.6,2025-09,0.8667,0.7981,26,30
MDT016,São_Miguel_dos_Milagres-Geral-apartamento-SUP-3Q,5,613,0.0,27,4064.7,2025-09,0.0,0.4484,0,30
MHF0703,Itapema-Canto_Praia-apartamento-TOP-1Q,0,437,2492.87,14,993.99,2025-09,0.5,0.3113,15,30
MHF1402,Itapema-Canto_Praia-apartamento-TOP-2Q,1,377,2826.71,12,2364.02,2025-09,0.6552,0.2853,19,30
NOR0202,Brasilia-Asa_Norte-apartamento-SUP-1Q,0,706,2972.19,100,3470.11,2025-09,0.7667,0.7093,23,30
NWT0703,Especial-NWT-apartamento-TOP-1Q,1,124,4837.97,34,4405.55,2025-09,0.8276,0.6132,24,30
OKA128,Florianopolis-Campeche-apartamento-TOP-1Q,0,719,4515.71,27,1989.32,2025-09,1.0,0.4778,30,30
PGO309,Pocos_de_Caldas-Geral-apartamento-SUP-1Q,5,747,1271.44,29,1625.33,2025-09,0.4,0.3768,10,30
PSO0504,Penha-Beto_Carrero-apartamento-SUP-1Q,0,39,2863.67,20,1865.2,2025-09,0.9,0.5162,27,30
RUP0101,Blumenau-Central-apartamento-SUP-1Q,0,404,2409.73,64,1546.36,2025-09,0.8333,0.4645,25,30
SPJ0102,Especial-SPJ-apartamento-TOP-1Q,0,149,2892.82,15,3792.7,2025-09,0.7333,0.4818,22,30
SPJ0203,Especial-SPJ-apartamento-TOP-1Q,1,457,2634.37,15,3792.7,2025-09,0.7931,0.4818,23,30
SPJ0404,Especial-SPJ-apartamento-TOP-1Q,0,455,3421.75,15,3792.7,2025-09,0.9333,0.4818,28,30
SVE508,Florianopolis-UFSC-apartamento-TOP-1Q,1,711,2314.51,15,1825.82,2025-09,0.5517,0.524,16,30
SVO0506,Florianopolis-UFSC-apartamento-SUP-1Q,1,252,2294.65,41,2601.66,2025-09,0.7586,0.5824,22,30
TCO1210,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,0,448,1952.73,76,1965.48,2025-09,0.7,0.587,21,30
VST019,Especial-VST-casa-TOP-1Q,0,427,2601.62,35,2529.48,2025-09,0.3333,0.1819,10,30
VST036,Especial-VST-casa-TOP-1Q,0,152,4060.26,35,2529.48,2025-09,0.5,0.1819,15,30
WSH0801,Curitiba-Batel-apartamento-SUP-1Q,0,152,3848.35,194,2765.47,2025-09,0.9,0.5855,27,30
AMC0204,Florianopolis-Ingleses_Praia-apartamento-JR-1Q,0,605,0.0,22,1146.89,2025-09,0.0,0.4412,0,30
CNA006,Especial-CNA-casa-MASTER-1Q,1,955,11724.23,24,9143.68,2025-09,0.6552,0.5133,19,30
DPAC0116,Aguas_Claras-Geral-apartamento-SUP-1Q,0,138,3567.61,102,2105.63,2025-09,0.9667,0.5929,29,30
ELU0311,Especial-JPR-apartamento-TOP-1Q,1,537,4333.26,15,3792.7,2025-09,0.8621,0.449,25,30
GDP0008,Brasilia-Asa_Sul-apartamento-JR-1Q,0,208,1767.2,223,2708.72,2025-09,0.3667,0.6653,11,30
GPK0115,Brasilia-Asa_Norte-apartamento-JR-1Q,1,262,2308.53,154,2673.24,2025-09,0.5172,0.7119,15,30
GRB0917,Porto_Alegre-Auxiliadora-apartamento-SUP-1Q,0,292,2521.57,99,2919.75,2025-09,0.7,0.6308,21,30
JPR211,Especial-JPR-apartamento-TOP-1Q,0,931,3751.4,15,3792.7,2025-09,0.8,0.449,24,30
MHF1206,Itapema-Canto_Praia-apartamento-TOP-1Q,0,252,1529.5,14,993.99,2025-09,0.2333,0.3113,7,30
MHFA0503,Itapema-Canto_Praia-apartamento-SUP-1Q,0,396,1296.68,12,1214.13,2025-09,0.4333,0.3234,13,30
MRV0001,Imbituba-Praia_do_Rosa-casa-SUP-3Q,8,346,2390.45,15,2915.86,2025-09,0.5455,0.3618,12,30
MTA0201,Barra_Velha-Centro-apartamento-SUP-2Q,1,40,882.65,12,1539.71,2025-09,0.3103,0.2429,9,30
MTR1703,Porto_Belo-Geral-apartamento-TOP-3Q,0,166,4570.56,10,3275.72,2025-09,0.6333,0.2103,19,30
NBL0401,Porto_Alegre-Jardim_Botanico-apartamento-SUP-1Q,0,641,1322.99,55,2665.6,2025-09,0.4333,0.6023,13,30
NWT0811,Especial-NWT-apartamento-MASTER-1Q,1,116,10649.19,23,6251.18,2025-09,0.9655,0.7372,28,30
NWT0903,Especial-NWT-apartamento-TOP-1Q,0,158,4977.64,34,4405.55,2025-09,0.8333,0.6132,25,30
PPE0302,Sao_Paulo-Brooklin-apartamento-SUP-1Q,0,24,4361.6,119,3505.65,2025-09,0.8333,0.6346,25,30
RAA0301,Itapema-Meia_Praia-Norte-apartamento-SUP-3Q,15,14,1856.14,15,1670.83,2025-09,1.0,0.1835,15,30
RCX1807,Itajai-Praia_Brava-apartamento-TOP-2Q,0,200,3416.35,15,2490.55,2025-09,0.6667,0.458,20,30
STP1106,Guarapari-Centro-apartamento-SUP-1Q,0,153,2016.82,28,2188.35,2025-09,0.6333,0.5931,19,30
TCO1008,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,1,336,2250.13,76,1965.48,2025-09,0.6897,0.587,20,30
TPS108,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,0,942,2113.08,17,3512.48,2025-09,0.7333,0.4916,22,30
TSF1302,Balneario_Camboriu-Sul-apartamento-SUP-3Q,1,284,6569.43,62,2728.86,2025-09,0.8276,0.3539,24,30
VST020,Especial-VST-casa-TOP-1Q,0,62,3176.01,35,2529.48,2025-09,0.4667,0.1819,14,30
BPA0103,Sao_Paulo-Bela_Vista-apartamento-TOP-1Q,1,116,4852.58,212,4043.15,2025-09,0.8621,0.6725,25,30
BSS0703,Sao_Paulo-Santo_Amaro-apartamento-SUP-1Q,0,367,2342.35,129,3420.97,2025-09,0.6,0.6065,18,30
BVA0601,Sao_Paulo-Republica-apartamento-SUP-1Q,0,349,2973.88,444,3011.48,2025-09,0.9,0.6716,27,30
CAA103,Bombinhas-Centro-apartamento-JR-2Q,0,1033,2368.29,16,1430.98,2025-09,0.8667,0.2194,26,30
CCR0022,Porto_Seguro-Pataxos-apartamento-SUP-2Q,0,101,1994.36,18,2877.46,2025-09,0.4333,0.5277,13,30
DAC0402,Florianopolis-Estreito-apartamento-SUP-1Q,22,137,419.6,21,1917.14,2025-09,0.25,0.4739,2,30
DON0504,Balneario_Camboriu-Norte-apartamento-SUP-3Q,0,47,4858.41,8,4359.72,2025-09,0.8667,0.4407,26,30
EII0304,Maceio-Ponta_Verde-apartamento-SUP-1Q,9,35,2384.06,124,3183.53,2025-09,0.8095,0.6711,17,30
LGD0205,Florianopolis-Centrao-apartamento-TOP-1Q,0,375,2404.06,23,4333.3,2025-09,0.4,0.5139,12,30
LIV0512,Salvador-Graca-apartamento-TOP-1Q,1,59,3639.32,10,2506.32,2025-09,1.0,0.5488,29,30
NWT1306,Especial-NWT-apartamento-TOP-1Q,0,242,6493.98,34,4405.55,2025-09,0.9667,0.6132,29,30
NXO2104,Sao_Paulo-Bela_Vista-apartamento-TOP-1Q,3,511,4028.09,212,4043.15,2025-09,0.7407,0.6725,20,30
PAR0001,Urubici-Geral-casa-TOP-1Q,7,668,4464.12,96,4532.67,2025-09,0.6522,0.3702,15,30
PSD206,Florianopolis-Jurere_Tradicional-apartamento-JR-1Q,19,138,604.94,10,2020.97,2025-09,0.6364,0.326,7,30
PSO0305,Penha-Beto_Carrero-apartamento-SUP-1Q,0,28,2394.39,20,1865.2,2025-09,0.7333,0.5162,22,30
PTZ0166,Ilheus-Boa_Vista-apartamento-JR-2Q,0,236,925.02,36,1659.39,2025-09,0.3,0.286,9,30
SLC0201,Florianopolis-Rio_Vermelho-apartamento-JR-1Q,0,257,588.9,15,1883.24,2025-09,0.3333,0.5766,10,30
SMT0713,Salvador-Boca_do_Rio-apartamento-SUP-1Q,1,213,2802.49,24,2364.31,2025-09,0.8276,0.6295,24,30
SPJ0304,Especial-SPJ-apartamento-TOP-1Q,0,454,3985.62,15,3792.7,2025-09,0.8667,0.4818,26,30
SPT0104,Blumenau-Central-apartamento-JR-1Q,0,530,0.0,35,1509.6,2025-09,0.0,0.4702,0,30
SPT0107,Blumenau-Central-apartamento-JR-1Q,0,535,277.26,35,1509.6,2025-09,0.1,0.4702,3,30
VAC5604,Barra_Velha-Tabuleiro-apartamento-TOP-2Q,0,109,1524.52,24,1427.19,2025-09,0.4,0.2396,12,30
BSR0203,Ilheus-Sul-apartamento-SUP-1Q,1,188,2490.43,26,1781.05,2025-09,0.7931,0.3211,23,30
CAR0106,Itajai-Centro-apartamento-SUP-1Q,0,49,3154.85,23,1964.02,2025-09,0.9667,0.525,29,30
CLE1202,Porto_Belo-Geral-apartamento-TOP-3Q,3,370,3960.21,10,3275.72,2025-09,0.8148,0.2103,22,30
CNB002,Especial-CNB-casa-TOP-1Q,1,537,11441.44,14,5600.08,2025-09,0.7241,0.6068,21,30
ETHA604,Caldas_Novas-Geral-apartamento-JR-3Q,0,698,3217.59,11,2948.95,2025-09,0.6333,0.3333,19,30
ETN0211,Brasilia-Asa_Norte-apartamento-SUP-1Q,30,141,0.0,100,3470.11,2025-09,,0.7093,0,30
IPT0141,Balneario_Camboriu-Centro-apartamento-TOP-2Q,2,392,4104.1,26,3897.07,2025-09,0.8929,0.5212,25,30
LBO203,Porto_Alegre-Auxiliadora-apartamento-TOP-1Q,0,413,4320.92,36,3192.85,2025-09,0.8667,0.6284,26,30
LIV0810,Salvador-Graca-apartamento-TOP-1Q,0,45,3985.83,10,2506.32,2025-09,1.0,0.5488,30,30
NFE1544,Curitiba-Centro-apartamento-SUP-1Q,0,124,1709.93,249,2462.32,2025-09,0.4,0.6092,12,30
NWT0707,Especial-NWT-apartamento-MASTER-1Q,0,125,10913.06,23,6251.18,2025-09,0.9333,0.7372,28,30
